File name,Number of stations,Number of robots,Number of tasks,RD,RF,West ratio,Graph structure,Desired OS,Order strength,Times distribution
instance_n=50_311_RF0.2_R0_S25,25,0,50,0.0,0.2,2,MIXED,0.2,0.2,peak at the bottom
Task id,Human time,Robot time,Collaboration time,Predecessors,,,,,,
1,159,-1,-1,,,,,,,
2,199,398,-1,,,,,,,
3,38,-1,-1,,,,,,,
4,199,-1,-1,,,,,,,
5,85,-1,-1,,,,,,,
6,246,-1,-1,4,,,,,,
7,162,-1,-1,2,,,,,,
8,94,-1,-1,2,,,,,,
9,206,-1,144,5,,,,,,
10,70,-1,49,"2, 3, 5",,,,,,
11,265,-1,-1,4,,,,,,
12,213,-1,149,8,,,,,,
13,194,-1,-1,"5, 8",,,,,,
14,135,270,94,7,,,,,,
15,158,-1,-1,6,,,,,,
16,68,-1,-1,7,,,,,,
17,229,458,-1,7,,,,,,
18,109,218,-1,17,,,,,,
19,34,-1,-1,16,,,,,,
20,152,304,-1,13,,,,,,
21,148,-1,-1,13,,,,,,
22,265,-1,-1,14,,,,,,
23,85,-1,-1,16,,,,,,
24,129,-1,-1,17,,,,,,
25,113,226,-1,14,,,,,,
26,99,198,-1,"18, 20",,,,,,
27,98,-1,-1,"4, 21",,,,,,
28,142,284,-1,"15, 18",,,,,,
29,109,-1,-1,"22, 25",,,,,,
30,189,378,-1,18,,,,,,
31,205,-1,143,28,,,,,,
32,296,-1,207,"14, 30",,,,,,
33,75,-1,-1,30,,,,,,
34,156,-1,109,26,,,,,,
35,131,-1,-1,29,,,,,,
36,242,-1,-1,30,,,,,,
37,179,-1,-1,30,,,,,,
38,150,-1,105,33,,,,,,
39,189,-1,-1,"24, 35",,,,,,
40,47,-1,-1,33,,,,,,
41,61,-1,-1,"5, 12, 32",,,,,,
42,248,-1,-1,31,,,,,,
43,38,-1,-1,"33, 34",,,,,,
44,97,194,-1,32,,,,,,
45,221,-1,-1,42,,,,,,
46,271,-1,189,42,,,,,,
47,106,-1,-1,"21, 38, 40",,,,,,
48,174,-1,-1,40,,,,,,
49,161,-1,112,"21, 29, 40",,,,,,
50,50,-1,-1,41,,,,,,
