File name,Number of stations,Number of robots,Number of tasks,RD,RF,West ratio,Graph structure,Desired OS,Order strength,Times distribution
instance_n=50_156_RF0.2_R10_S25,25,10,50,0.4,0.2,2,CH,0.2,0.201,peak at the bottom
Task id,Human time,Robot time,Collaboration time,Predecessors,,,,,,
1,149,-1,-1,,,,,,,
2,122,-1,-1,,,,,,,
3,182,-1,127,,,,,,,
4,44,-1,-1,,,,,,,
5,98,-1,68,3,,,,,,
6,65,-1,-1,1,,,,,,
7,86,-1,-1,2,,,,,,
8,40,-1,-1,3,,,,,,
9,194,-1,-1,4,,,,,,
10,134,268,93,3,,,,,,
11,206,-1,144,5,,,,,,
12,97,-1,-1,8,,,,,,
13,26,52,-1,6,,,,,,
14,156,-1,109,7,,,,,,
15,188,-1,-1,11,,,,,,
16,84,168,-1,13,,,,,,
17,107,214,-1,12,,,,,,
18,66,-1,-1,14,,,,,,
19,161,-1,-1,"4, 14",,,,,,
20,87,-1,-1,14,,,,,,
21,67,-1,46,14,,,,,,
22,102,-1,71,14,,,,,,
23,151,-1,-1,14,,,,,,
24,158,316,-1,18,,,,,,
25,132,264,-1,19,,,,,,
26,97,194,-1,15,,,,,,
27,348,-1,-1,20,,,,,,
28,123,-1,-1,17,,,,,,
29,46,-1,-1,16,,,,,,
30,38,-1,-1,21,,,,,,
31,194,-1,-1,18,,,,,,
32,111,-1,-1,"10, 21",,,,,,
33,221,-1,154,18,,,,,,
34,304,608,-1,24,,,,,,
35,45,-1,-1,25,,,,,,
36,209,-1,-1,26,,,,,,
37,110,-1,-1,27,,,,,,
38,134,-1,-1,28,,,,,,
39,93,-1,-1,30,,,,,,
40,81,-1,-1,"20, 29, 30",,,,,,
41,108,-1,-1,36,,,,,,
42,262,524,183,"34, 35, 37",,,,,,
43,233,-1,-1,40,,,,,,
44,133,-1,-1,41,,,,,,
45,368,-1,-1,42,,,,,,
46,236,472,-1,"3, 42",,,,,,
47,60,-1,-1,43,,,,,,
48,33,-1,-1,43,,,,,,
49,218,-1,152,43,,,,,,
50,33,-1,-1,43,,,,,,
