File name,Number of stations,Number of robots,Number of tasks,RD,RF,West ratio,Graph structure,Desired OS,Order strength,Times distribution
instance_n=50_465_RF0.2_R5_S13,13,5,50,0.4,0.2,2,MIXED,0.9,0.896,peak at the bottom
Task id,Human time,Robot time,Collaboration time,Predecessors,,,,,,
1,170,-1,-1,,,,,,,
2,264,-1,-1,,,,,,,
3,145,-1,-1,"1, 2",,,,,,
4,43,-1,-1,"1, 2",,,,,,
5,143,-1,-1,"1, 2",,,,,,
6,282,-1,-1,"3, 4, 5",,,,,,
7,198,-1,-1,"3, 4, 5",,,,,,
8,119,-1,-1,"3, 4, 5",,,,,,
9,347,694,-1,"6, 7, 8",,,,,,
10,23,46,-1,"6, 7, 8",,,,,,
11,198,-1,-1,"9, 10",,,,,,
12,163,-1,114,"9, 10",,,,,,
13,138,-1,-1,"11, 12",,,,,,
14,207,-1,-1,"11, 12",,,,,,
15,149,-1,-1,"11, 12",,,,,,
16,308,-1,-1,"13, 14, 15",,,,,,
17,69,138,-1,"13, 14, 15",,,,,,
18,101,-1,-1,"13, 14, 15",,,,,,
19,131,262,91,"16, 17, 18",,,,,,
20,222,-1,155,"16, 17, 18",,,,,,
21,56,-1,-1,"16, 17, 18",,,,,,
22,228,-1,-1,"16, 17, 18",,,,,,
23,32,-1,-1,"19, 20, 21",,,,,,
24,124,-1,-1,"19, 20, 21, 22",,,,,,
25,216,-1,151,"20, 21",,,,,,
26,151,-1,-1,"24, 25",,,,,,
27,264,-1,184,"24, 25",,,,,,
28,164,-1,-1,"24, 25",,,,,,
29,68,-1,-1,"26, 27, 28",,,,,,
30,77,-1,53,"23, 26, 28",,,,,,
31,123,246,86,26,,,,,,
32,164,-1,-1,"29, 31",,,,,,
33,218,436,-1,"23, 31",,,,,,
34,68,136,47,"23, 31",,,,,,
35,54,-1,-1,"30, 32",,,,,,
36,115,-1,-1,"29, 33",,,,,,
37,131,-1,-1,32,,,,,,
38,64,-1,-1,"29, 30, 34",,,,,,
39,152,-1,-1,"35, 36",,,,,,
40,76,-1,-1,"37, 39",,,,,,
41,182,364,-1,39,,,,,,
42,80,-1,56,39,,,,,,
43,134,-1,-1,"38, 39",,,,,,
44,180,-1,-1,43,,,,,,
45,191,-1,133,40,,,,,,
46,74,-1,-1,"44, 45",,,,,,
47,59,-1,-1,44,,,,,,
48,158,316,-1,44,,,,,,
49,239,478,-1,"37, 48",,,,,,
50,332,-1,-1,48,,,,,,
