File name,Number of stations,Number of robots,Number of tasks,RD,RF,West ratio,Graph structure,Desired OS,Order strength,Times distribution
instance_n=50_351_RF0.2_R5_S25,25,5,50,0.2,0.2,2,MIXED,0.2,0.199,bimodal
Task id,Human time,Robot time,Collaboration time,Predecessors,,,,,,
1,343,-1,240,,,,,,,
2,125,-1,-1,,,,,,,
3,263,-1,-1,,,,,,,
4,166,-1,-1,,,,,,,
5,196,-1,-1,,,,,,,
6,141,282,-1,,,,,,,
7,81,-1,-1,,,,,,,
8,209,418,-1,"1, 4",,,,,,
9,523,-1,-1,3,,,,,,
10,37,-1,-1,5,,,,,,
11,366,-1,-1,6,,,,,,
12,141,-1,-1,5,,,,,,
13,472,-1,-1,10,,,,,,
14,165,330,-1,8,,,,,,
15,62,124,-1,10,,,,,,
16,492,-1,344,10,,,,,,
17,188,-1,-1,12,,,,,,
18,171,-1,119,9,,,,,,
19,82,-1,-1,15,,,,,,
20,474,-1,-1,16,,,,,,
21,24,-1,-1,14,,,,,,
22,364,-1,-1,14,,,,,,
23,482,-1,-1,14,,,,,,
24,520,-1,364,18,,,,,,
25,183,-1,-1,"14, 18",,,,,,
26,89,178,-1,23,,,,,,
27,163,326,-1,22,,,,,,
28,232,-1,-1,24,,,,,,
29,68,136,-1,24,,,,,,
30,469,-1,-1,23,,,,,,
31,170,-1,-1,20,,,,,,
32,78,-1,-1,21,,,,,,
33,150,-1,105,23,,,,,,
34,172,-1,-1,"11, 12, 32",,,,,,
35,431,-1,301,26,,,,,,
36,169,338,-1,28,,,,,,
37,98,-1,-1,28,,,,,,
38,97,-1,-1,31,,,,,,
39,198,-1,138,33,,,,,,
40,63,-1,-1,"34, 36",,,,,,
41,537,-1,-1,38,,,,,,
42,150,-1,-1,"12, 39",,,,,,
43,437,-1,305,"11, 37",,,,,,
44,36,-1,-1,37,,,,,,
45,468,-1,-1,37,,,,,,
46,115,-1,-1,"21, 36",,,,,,
47,535,-1,374,"41, 44",,,,,,
48,57,114,39,44,,,,,,
49,99,198,-1,"13, 19, 43, 44",,,,,,
50,279,-1,-1,"34, 41, 45",,,,,,
