File name,Number of stations,Number of robots,Number of tasks,RD,RF,West ratio,Graph structure,Desired OS,Order strength,Times distribution
instance_n=50_464_RF0.2_R0_S13,13,0,50,0.0,0.2,2,MIXED,0.9,0.896,peak at the bottom
Task id,Human time,Robot time,Collaboration time,Predecessors,,,,,,
1,30,-1,21,,,,,,,
2,130,-1,-1,,,,,,,
3,43,86,-1,,,,,,,
4,47,-1,-1,"1, 2, 3",,,,,,
5,104,-1,-1,"1, 2, 3",,,,,,
6,131,-1,-1,"1, 2, 3",,,,,,
7,126,-1,-1,"4, 5, 6",,,,,,
8,31,-1,-1,"4, 5, 6",,,,,,
9,44,-1,-1,"7, 8",,,,,,
10,50,-1,-1,"7, 8",,,,,,
11,49,-1,-1,"9, 10",,,,,,
12,94,188,-1,"9, 10",,,,,,
13,41,-1,28,"9, 10",,,,,,
14,52,104,-1,"11, 12, 13",,,,,,
15,261,-1,-1,"11, 12, 13",,,,,,
16,123,-1,-1,"14, 15",,,,,,
17,172,-1,-1,"14, 15",,,,,,
18,104,-1,-1,"16, 17",,,,,,
19,78,156,-1,"16, 17",,,,,,
20,109,-1,-1,"18, 19",,,,,,
21,137,-1,-1,"18, 19",,,,,,
22,75,-1,-1,"18, 19",,,,,,
23,328,-1,-1,"18, 19",,,,,,
24,77,154,-1,"20, 21, 22",,,,,,
25,60,-1,42,"20, 21, 22, 23",,,,,,
26,101,-1,70,"20, 21, 22, 23",,,,,,
27,147,-1,-1,"24, 25, 26",,,,,,
28,194,-1,135,"24, 25, 26",,,,,,
29,39,-1,-1,"25, 26",,,,,,
30,45,-1,-1,"25, 26",,,,,,
31,103,-1,-1,"25, 26",,,,,,
32,136,272,-1,"24, 29, 30, 31",,,,,,
33,235,-1,164,"28, 30",,,,,,
34,220,-1,-1,"32, 33",,,,,,
35,156,-1,-1,"32, 33",,,,,,
36,115,-1,80,"28, 32",,,,,,
37,53,106,37,35,,,,,,
38,192,-1,-1,35,,,,,,
39,27,-1,-1,37,,,,,,
40,129,-1,90,"27, 37",,,,,,
41,131,-1,-1,"34, 37, 38",,,,,,
42,113,226,-1,37,,,,,,
43,65,-1,-1,"27, 34, 42",,,,,,
44,153,-1,-1,"40, 42",,,,,,
45,204,-1,-1,"38, 40, 42",,,,,,
46,70,-1,-1,"43, 45",,,,,,
47,242,484,169,45,,,,,,
48,156,-1,-1,43,,,,,,
49,273,546,-1,45,,,,,,
50,48,-1,-1,"41, 47, 49",,,,,,
