File name,Number of stations,Number of robots,Number of tasks,RD,RF,West ratio,Graph structure,Desired OS,Order strength,Times distribution
instance_n=50_369_RF0.4_R5_S25,25,5,50,0.2,0.4,2,MIXED,0.2,0.199,bimodal
Task id,Human time,Robot time,Collaboration time,Predecessors,,,,,,
1,462,-1,-1,,,,,,,
2,244,488,170,,,,,,,
3,269,538,-1,,,,,,,
4,573,1146,-1,,,,,,,
5,204,-1,-1,,,,,,,
6,131,262,-1,,,,,,,
7,81,162,-1,,,,,,,
8,205,-1,-1,,,,,,,
9,440,-1,-1,4,,,,,,
10,307,-1,-1,4,,,,,,
11,391,782,273,7,,,,,,
12,441,-1,-1,4,,,,,,
13,236,-1,165,4,,,,,,
14,233,-1,-1,8,,,,,,
15,200,-1,-1,7,,,,,,
16,395,-1,-1,9,,,,,,
17,233,466,163,11,,,,,,
18,112,-1,78,11,,,,,,
19,222,444,155,"9, 13",,,,,,
20,207,-1,144,13,,,,,,
21,148,-1,-1,20,,,,,,
22,358,-1,-1,18,,,,,,
23,513,-1,-1,17,,,,,,
24,24,48,16,19,,,,,,
25,130,-1,91,16,,,,,,
26,131,-1,91,19,,,,,,
27,182,-1,127,16,,,,,,
28,68,136,47,21,,,,,,
29,69,-1,48,27,,,,,,
30,47,-1,-1,25,,,,,,
31,115,230,80,"22, 23",,,,,,
32,199,-1,139,30,,,,,,
33,79,158,55,28,,,,,,
34,364,-1,-1,30,,,,,,
35,118,236,-1,30,,,,,,
36,49,98,-1,31,,,,,,
37,517,-1,-1,29,,,,,,
38,68,136,47,28,,,,,,
39,227,-1,-1,"28, 29",,,,,,
40,296,-1,-1,39,,,,,,
41,390,-1,-1,38,,,,,,
42,152,304,-1,"36, 37",,,,,,
43,26,52,-1,"34, 39",,,,,,
44,319,638,-1,43,,,,,,
45,462,924,-1,41,,,,,,
46,174,-1,-1,42,,,,,,
47,49,-1,34,42,,,,,,
48,532,1064,372,42,,,,,,
49,191,-1,133,42,,,,,,
50,143,-1,-1,42,,,,,,
