File name,Number of stations,Number of robots,Number of tasks,RD,RF,West ratio,Graph structure,Desired OS,Order strength,Times distribution
instance_n=50_493_RF0.2_R0_S25,25,0,50,0.0,0.2,2,MIXED,0.9,0.896,peak in the middle
Task id,Human time,Robot time,Collaboration time,Predecessors,,,,,,
1,436,-1,-1,,,,,,,
2,544,1088,380,,,,,,,
3,503,-1,-1,"1, 2",,,,,,
4,614,-1,-1,3,,,,,,
5,387,774,-1,3,,,,,,
6,393,-1,275,3,,,,,,
7,387,-1,-1,"4, 5, 6",,,,,,
8,410,-1,-1,"4, 5, 6",,,,,,
9,437,874,-1,"7, 8",,,,,,
10,561,-1,-1,"7, 8",,,,,,
11,431,-1,-1,"9, 10",,,,,,
12,452,-1,-1,"9, 10",,,,,,
13,366,732,-1,"9, 10",,,,,,
14,477,-1,-1,"11, 12, 13",,,,,,
15,203,406,142,"11, 12, 13",,,,,,
16,625,-1,-1,"14, 15",,,,,,
17,621,-1,434,"14, 15",,,,,,
18,600,-1,-1,"16, 17",,,,,,
19,469,938,-1,"16, 17",,,,,,
20,735,-1,-1,"16, 17",,,,,,
21,342,-1,-1,"18, 19, 20",,,,,,
22,471,-1,329,"18, 19, 20",,,,,,
23,620,-1,434,"18, 19, 20",,,,,,
24,529,-1,-1,"18, 19, 20",,,,,,
25,384,-1,-1,"21, 22, 23, 24",,,,,,
26,412,-1,-1,"21, 22, 23, 24",,,,,,
27,435,870,304,"21, 22, 23, 24",,,,,,
28,491,-1,-1,"25, 26, 27",,,,,,
29,303,-1,-1,"25, 26, 27",,,,,,
30,660,1320,-1,"25, 26, 27",,,,,,
31,636,-1,-1,"25, 26, 27",,,,,,
32,167,-1,-1,"25, 26, 27",,,,,,
33,294,-1,-1,"28, 29, 30",,,,,,
34,471,-1,-1,"28, 29",,,,,,
35,514,-1,359,"28, 29",,,,,,
36,547,-1,-1,"33, 34",,,,,,
37,613,-1,-1,"33, 35",,,,,,
38,591,-1,413,33,,,,,,
39,453,-1,-1,"36, 38",,,,,,
40,480,-1,-1,38,,,,,,
41,701,-1,-1,"31, 32, 34, 38",,,,,,
42,597,-1,-1,38,,,,,,
43,485,970,-1,41,,,,,,
44,343,-1,-1,"40, 42",,,,,,
45,441,-1,-1,"36, 37, 43",,,,,,
46,495,-1,346,"37, 42, 43",,,,,,
47,614,-1,-1,"36, 37, 42, 43",,,,,,
48,483,966,-1,"39, 42, 45",,,,,,
49,643,-1,-1,47,,,,,,
50,668,-1,-1,47,,,,,,
