File name,Number of stations,Number of robots,Number of tasks,RD,RF,West ratio,Graph structure,Desired OS,Order strength,Times distribution
instance_n=50_462_RF0.2_R0_S25,25,0,50,0.0,0.2,2,MIXED,0.9,0.896,peak at the bottom
Task id,Human time,Robot time,Collaboration time,Predecessors,,,,,,
1,40,-1,-1,,,,,,,
2,67,-1,-1,,,,,,,
3,151,-1,-1,,,,,,,
4,73,-1,-1,"1, 2, 3",,,,,,
5,248,-1,-1,"1, 2, 3",,,,,,
6,217,-1,151,"1, 2, 3",,,,,,
7,85,170,-1,"1, 2, 3",,,,,,
8,91,-1,63,"4, 5, 6, 7",,,,,,
9,102,-1,-1,"4, 5, 6, 7",,,,,,
10,90,-1,-1,"8, 9",,,,,,
11,62,-1,-1,"8, 9",,,,,,
12,107,214,-1,"8, 9",,,,,,
13,187,-1,-1,"10, 11, 12",,,,,,
14,252,-1,-1,"10, 11, 12",,,,,,
15,183,-1,128,"10, 11, 12",,,,,,
16,48,-1,-1,"13, 14, 15",,,,,,
17,85,-1,-1,16,,,,,,
18,115,-1,-1,16,,,,,,
19,150,300,-1,17,,,,,,
20,139,-1,-1,18,,,,,,
21,163,-1,-1,"19, 20",,,,,,
22,195,-1,-1,"19, 20",,,,,,
23,168,336,-1,19,,,,,,
24,108,-1,-1,"18, 19",,,,,,
25,227,-1,-1,"22, 24",,,,,,
26,72,-1,-1,"22, 24",,,,,,
27,54,-1,-1,"25, 26",,,,,,
28,207,414,144,"25, 26",,,,,,
29,125,-1,87,"25, 26",,,,,,
30,140,280,98,"27, 28, 29",,,,,,
31,103,-1,-1,"27, 28, 29",,,,,,
32,112,-1,-1,"23, 27, 28, 29",,,,,,
33,340,-1,238,"23, 30",,,,,,
34,200,-1,-1,"30, 32",,,,,,
35,137,-1,-1,"30, 32",,,,,,
36,67,-1,46,"30, 32",,,,,,
37,226,-1,-1,"35, 36",,,,,,
38,59,-1,-1,"34, 35, 36",,,,,,
39,26,52,18,"32, 33",,,,,,
40,73,-1,-1,34,,,,,,
41,120,-1,84,"31, 38",,,,,,
42,46,-1,-1,"38, 39",,,,,,
43,270,-1,-1,"41, 42",,,,,,
44,175,-1,-1,"37, 40, 43",,,,,,
45,131,262,-1,"21, 37, 43",,,,,,
46,222,444,-1,43,,,,,,
47,197,394,-1,44,,,,,,
48,53,-1,-1,44,,,,,,
49,281,-1,-1,"44, 46",,,,,,
50,53,-1,-1,"40, 46",,,,,,
