File name,Number of stations,Number of robots,Number of tasks,RD,RF,West ratio,Graph structure,Desired OS,Order strength,Times distribution
instance_n=50_365_RF0.4_R10_S25,25,10,50,0.4,0.4,2,MIXED,0.2,0.199,bimodal
Task id,Human time,Robot time,Collaboration time,Predecessors,,,,,,
1,262,-1,183,,,,,,,
2,49,98,34,,,,,,,
3,217,434,-1,,,,,,,
4,322,644,-1,,,,,,,
5,124,-1,-1,,,,,,,
6,155,-1,-1,,,,,,,
7,316,-1,221,6,,,,,,
8,120,-1,84,"1, 6",,,,,,
9,37,-1,25,5,,,,,,
10,364,-1,-1,4,,,,,,
11,91,-1,-1,2,,,,,,
12,510,1020,-1,10,,,,,,
13,205,410,143,7,,,,,,
14,170,-1,-1,11,,,,,,
15,198,-1,-1,11,,,,,,
16,491,982,343,11,,,,,,
17,39,78,-1,8,,,,,,
18,100,200,-1,15,,,,,,
19,23,-1,-1,13,,,,,,
20,64,-1,-1,13,,,,,,
21,108,-1,75,16,,,,,,
22,65,130,-1,13,,,,,,
23,316,632,221,13,,,,,,
24,403,-1,-1,"10, 17, 21",,,,,,
25,112,-1,-1,21,,,,,,
26,245,490,171,19,,,,,,
27,59,-1,-1,"4, 18, 20",,,,,,
28,103,206,-1,23,,,,,,
29,218,436,-1,18,,,,,,
30,331,-1,-1,25,,,,,,
31,468,-1,-1,"23, 26",,,,,,
32,75,150,52,28,,,,,,
33,237,474,165,28,,,,,,
34,583,-1,-1,"3, 25",,,,,,
35,154,308,-1,24,,,,,,
36,113,-1,79,26,,,,,,
37,278,-1,-1,27,,,,,,
38,262,524,-1,31,,,,,,
39,469,938,-1,36,,,,,,
40,54,-1,37,33,,,,,,
41,145,-1,101,"31, 37",,,,,,
42,225,-1,-1,32,,,,,,
43,140,280,98,30,,,,,,
44,151,-1,105,39,,,,,,
45,163,326,114,"12, 43",,,,,,
46,215,-1,-1,"9, 29, 40",,,,,,
47,77,-1,53,"21, 39, 40",,,,,,
48,325,-1,-1,43,,,,,,
49,76,-1,-1,"30, 40",,,,,,
50,96,-1,67,39,,,,,,
