File name,Number of stations,Number of robots,Number of tasks,RD,RF,West ratio,Graph structure,Desired OS,Order strength,Times distribution
instance_n=50_184_RF0.2_R3_S13,13,3,50,0.2,0.2,2,CH,0.2,0.201,peak in the middle
Task id,Human time,Robot time,Collaboration time,Predecessors,,,,,,
1,538,-1,-1,,,,,,,
2,469,-1,-1,,,,,,,
3,583,-1,-1,,,,,,,
4,429,-1,-1,,,,,,,
5,564,1128,-1,,,,,,,
6,585,-1,-1,1,,,,,,
7,754,-1,527,2,,,,,,
8,453,-1,-1,3,,,,,,
9,472,-1,-1,4,,,,,,
10,612,-1,428,"4, 5",,,,,,
11,389,-1,-1,4,,,,,,
12,284,-1,-1,9,,,,,,
13,725,1450,-1,6,,,,,,
14,506,-1,-1,7,,,,,,
15,583,-1,-1,8,,,,,,
16,528,-1,-1,9,,,,,,
17,572,1144,-1,11,,,,,,
18,611,-1,-1,11,,,,,,
19,673,1346,-1,10,,,,,,
20,469,-1,-1,12,,,,,,
21,639,-1,447,16,,,,,,
22,752,-1,-1,13,,,,,,
23,500,-1,-1,"5, 14",,,,,,
24,650,-1,-1,15,,,,,,
25,628,-1,-1,"17, 18",,,,,,
26,511,-1,-1,19,,,,,,
27,295,-1,-1,19,,,,,,
28,682,-1,-1,20,,,,,,
29,581,-1,406,21,,,,,,
30,662,1324,463,22,,,,,,
31,514,-1,359,"23, 26",,,,,,
32,503,-1,-1,25,,,,,,
33,559,1118,-1,26,,,,,,
34,801,-1,-1,28,,,,,,
35,676,1352,-1,29,,,,,,
36,525,-1,-1,31,,,,,,
37,798,-1,558,30,,,,,,
38,764,-1,-1,32,,,,,,
39,242,-1,-1,31,,,,,,
40,317,634,221,36,,,,,,
41,578,-1,404,34,,,,,,
42,507,-1,-1,38,,,,,,
43,366,-1,-1,"5, 35",,,,,,
44,600,-1,-1,"37, 39",,,,,,
45,556,1112,389,39,,,,,,
46,587,-1,-1,39,,,,,,
47,420,840,-1,41,,,,,,
48,552,-1,-1,"40, 42",,,,,,
49,502,-1,-1,44,,,,,,
50,618,-1,-1,43,,,,,,
