File name,Number of stations,Number of robots,Number of tasks,RD,RF,West ratio,Graph structure,Desired OS,Order strength,Times distribution
instance_n=50_361_RF0.2_R5_S25,25,5,50,0.2,0.2,2,MIXED,0.2,0.2,bimodal
Task id,Human time,Robot time,Collaboration time,Predecessors,,,,,,
1,33,-1,-1,,,,,,,
2,157,-1,-1,,,,,,,
3,44,-1,-1,,,,,,,
4,89,178,-1,,,,,,,
5,310,-1,-1,,,,,,,
6,74,148,-1,,,,,,,
7,281,-1,-1,1,,,,,,
8,567,1134,-1,4,,,,,,
9,77,-1,53,3,,,,,,
10,223,-1,-1,4,,,,,,
11,165,-1,115,6,,,,,,
12,64,128,-1,6,,,,,,
13,109,-1,-1,7,,,,,,
14,112,-1,-1,9,,,,,,
15,98,-1,-1,10,,,,,,
16,31,-1,-1,8,,,,,,
17,117,-1,81,10,,,,,,
18,170,-1,-1,17,,,,,,
19,128,-1,-1,16,,,,,,
20,348,-1,-1,"10, 14",,,,,,
21,448,-1,-1,"9, 16",,,,,,
22,235,-1,-1,17,,,,,,
23,136,-1,-1,"8, 17",,,,,,
24,117,234,-1,16,,,,,,
25,99,-1,69,24,,,,,,
26,185,370,129,23,,,,,,
27,167,-1,116,20,,,,,,
28,113,-1,-1,24,,,,,,
29,52,-1,-1,20,,,,,,
30,353,706,-1,24,,,,,,
31,408,-1,-1,30,,,,,,
32,214,-1,-1,25,,,,,,
33,231,462,-1,"22, 26",,,,,,
34,505,1010,-1,"26, 29",,,,,,
35,501,1002,-1,29,,,,,,
36,517,-1,-1,27,,,,,,
37,75,-1,-1,34,,,,,,
38,163,-1,-1,35,,,,,,
39,420,-1,294,31,,,,,,
40,322,-1,-1,"26, 36",,,,,,
41,468,-1,-1,32,,,,,,
42,156,-1,-1,31,,,,,,
43,81,-1,-1,36,,,,,,
44,276,-1,193,"7, 33",,,,,,
45,460,-1,-1,33,,,,,,
46,99,-1,-1,"32, 33",,,,,,
47,150,-1,-1,"32, 39",,,,,,
48,52,-1,-1,43,,,,,,
49,85,-1,59,37,,,,,,
50,290,-1,203,46,,,,,,
