File name,Number of stations,Number of robots,Number of tasks,RD,RF,West ratio,Graph structure,Desired OS,Order strength,Times distribution
instance_n=50_169_RF0.2_R3_S13,13,3,50,0.2,0.2,2,CH,0.2,0.2,peak at the bottom
Task id,Human time,Robot time,Collaboration time,Predecessors,,,,,,
1,51,-1,-1,,,,,,,
2,70,140,-1,,,,,,,
3,63,-1,-1,,,,,,,
4,173,-1,-1,,,,,,,
5,37,-1,-1,,,,,,,
6,89,-1,-1,,,,,,,
7,59,118,-1,,,,,,,
8,209,-1,-1,4,,,,,,
9,200,-1,-1,1,,,,,,
10,138,276,-1,2,,,,,,
11,97,194,-1,3,,,,,,
12,162,324,-1,4,,,,,,
13,258,-1,-1,"4, 5",,,,,,
14,161,322,-1,6,,,,,,
15,183,-1,-1,6,,,,,,
16,177,-1,-1,8,,,,,,
17,70,-1,-1,9,,,,,,
18,108,216,-1,10,,,,,,
19,171,-1,-1,13,,,,,,
20,85,-1,59,12,,,,,,
21,286,-1,200,"6, 11",,,,,,
22,146,-1,-1,13,,,,,,
23,153,-1,107,17,,,,,,
24,202,-1,-1,19,,,,,,
25,221,-1,-1,20,,,,,,
26,109,-1,-1,18,,,,,,
27,114,-1,79,16,,,,,,
28,187,-1,-1,21,,,,,,
29,375,-1,-1,23,,,,,,
30,180,-1,-1,24,,,,,,
31,167,-1,-1,26,,,,,,
32,73,-1,-1,25,,,,,,
33,207,-1,144,27,,,,,,
34,199,-1,-1,28,,,,,,
35,80,-1,56,"13, 27",,,,,,
36,166,-1,116,27,,,,,,
37,106,212,-1,29,,,,,,
38,77,154,-1,30,,,,,,
39,193,-1,-1,31,,,,,,
40,212,-1,-1,"22, 34",,,,,,
41,97,-1,-1,38,,,,,,
42,135,-1,94,37,,,,,,
43,70,-1,49,"27, 34, 39",,,,,,
44,287,-1,-1,"7, 22, 39",,,,,,
45,131,-1,-1,42,,,,,,
46,177,-1,-1,"41, 44",,,,,,
47,271,-1,-1,43,,,,,,
48,36,-1,-1,"7, 43",,,,,,
49,71,142,49,"14, 15, 36, 43",,,,,,
50,150,-1,-1,"36, 43",,,,,,
