File name,Number of stations,Number of robots,Number of tasks,RD,RF,West ratio,Graph structure,Desired OS,Order strength,Times distribution
instance_n=50_460_RF0.2_R0_S13,13,0,50,0.0,0.2,2,MIXED,0.9,0.896,peak at the bottom
Task id,Human time,Robot time,Collaboration time,Predecessors,,,,,,
1,308,-1,-1,,,,,,,
2,267,-1,186,,,,,,,
3,229,458,-1,,,,,,,
4,38,-1,-1,"1, 2, 3",,,,,,
5,278,-1,194,"1, 2, 3",,,,,,
6,166,-1,116,"1, 2, 3",,,,,,
7,77,-1,-1,"4, 5, 6",,,,,,
8,128,-1,-1,"4, 5, 6",,,,,,
9,112,-1,-1,"4, 5, 6",,,,,,
10,170,-1,-1,"7, 8, 9",,,,,,
11,168,336,-1,"7, 8, 9",,,,,,
12,70,140,-1,"10, 11",,,,,,
13,20,-1,-1,"10, 11",,,,,,
14,90,180,63,"10, 11",,,,,,
15,143,-1,100,"12, 13, 14",,,,,,
16,103,-1,-1,"12, 13, 14",,,,,,
17,167,-1,116,"12, 13, 14",,,,,,
18,25,-1,-1,"12, 13, 14",,,,,,
19,172,-1,120,"15, 16, 17, 18",,,,,,
20,197,-1,137,19,,,,,,
21,25,-1,-1,19,,,,,,
22,102,-1,-1,"20, 21",,,,,,
23,134,-1,-1,"20, 21",,,,,,
24,197,-1,-1,"20, 21",,,,,,
25,213,-1,-1,"20, 21",,,,,,
26,253,-1,-1,"22, 23, 24, 25",,,,,,
27,51,-1,-1,"22, 24, 25",,,,,,
28,66,132,-1,"22, 23, 25",,,,,,
29,175,-1,-1,"22, 24, 25",,,,,,
30,61,-1,-1,28,,,,,,
31,85,170,-1,29,,,,,,
32,44,-1,-1,"23, 27, 31",,,,,,
33,75,-1,-1,30,,,,,,
34,128,-1,-1,31,,,,,,
35,51,102,-1,"33, 34",,,,,,
36,63,-1,-1,"32, 33",,,,,,
37,149,-1,-1,35,,,,,,
38,310,620,-1,36,,,,,,
39,185,-1,-1,"27, 37",,,,,,
40,128,-1,-1,39,,,,,,
41,211,422,-1,"26, 36, 39",,,,,,
42,64,-1,-1,"36, 39",,,,,,
43,130,-1,-1,"26, 38, 40",,,,,,
44,91,-1,-1,"26, 36, 40",,,,,,
45,99,-1,-1,"40, 42",,,,,,
46,187,-1,130,"38, 42",,,,,,
47,27,54,-1,"43, 45",,,,,,
48,73,-1,51,"43, 46",,,,,,
49,57,-1,-1,43,,,,,,
50,143,-1,-1,43,,,,,,
