File name,Number of stations,Number of robots,Number of tasks,RD,RF,West ratio,Graph structure,Desired OS,Order strength,Times distribution
instance_n=50_26_RF0.2_R10_S25,25,10,50,0.4,0.2,2,BN,0.2,0.201,peak in the middle
Task id,Human time,Robot time,Collaboration time,Predecessors,,,,,,
1,697,-1,487,,,,,,,
2,556,-1,-1,,,,,,,
3,374,748,-1,,,,,,,
4,468,-1,-1,,,,,,,
5,182,-1,-1,,,,,,,
6,344,-1,-1,,,,,,,
7,392,-1,-1,2,,,,,,
8,634,-1,-1,4,,,,,,
9,147,-1,-1,3,,,,,,
10,510,-1,-1,5,,,,,,
11,522,1044,365,4,,,,,,
12,678,-1,-1,6,,,,,,
13,579,-1,-1,5,,,,,,
14,286,572,-1,7,,,,,,
15,484,-1,-1,8,,,,,,
16,462,-1,323,12,,,,,,
17,360,-1,-1,9,,,,,,
18,535,-1,-1,11,,,,,,
19,720,-1,-1,10,,,,,,
20,520,-1,-1,18,,,,,,
21,693,-1,-1,17,,,,,,
22,469,938,-1,16,,,,,,
23,594,-1,-1,17,,,,,,
24,366,-1,-1,15,,,,,,
25,312,624,-1,19,,,,,,
26,616,-1,-1,17,,,,,,
27,435,-1,-1,16,,,,,,
28,568,-1,397,27,,,,,,
29,587,-1,-1,22,,,,,,
30,463,926,324,23,,,,,,
31,473,-1,-1,26,,,,,,
32,638,-1,-1,24,,,,,,
33,549,1098,-1,26,,,,,,
34,287,574,200,23,,,,,,
35,340,-1,-1,"1, 14, 20, 21, 28",,,,,,
36,639,1278,-1,30,,,,,,
37,412,-1,-1,29,,,,,,
38,568,-1,397,33,,,,,,
39,549,-1,-1,32,,,,,,
40,390,780,273,33,,,,,,
41,364,-1,-1,35,,,,,,
42,360,-1,252,35,,,,,,
43,371,-1,-1,35,,,,,,
44,545,-1,-1,35,,,,,,
45,512,-1,-1,35,,,,,,
46,680,-1,-1,36,,,,,,
47,556,-1,-1,37,,,,,,
48,542,-1,-1,40,,,,,,
49,595,-1,-1,37,,,,,,
50,295,-1,206,41,,,,,,
