File name,Number of stations,Number of robots,Number of tasks,RD,RF,West ratio,Graph structure,Desired OS,Order strength,Times distribution
instance_n=100_493_RF0.2_R5_S25,25,5,100,0.2,0.2,2,MIXED,0.9,0.895,peak at the bottom
Task id,Human time,Robot time,Collaboration time,Predecessors,,,,,,
1,216,432,151,,,,,,,
2,132,264,92,,,,,,,
3,90,-1,-1,,,,,,,
4,232,-1,162,"2, 3",,,,,,
5,187,-1,-1,"2, 3",,,,,,
6,53,-1,37,"2, 3",,,,,,
7,123,-1,-1,"4, 5",,,,,,
8,107,-1,74,"4, 5",,,,,,
9,104,-1,-1,6,,,,,,
10,295,-1,-1,5,,,,,,
11,67,-1,-1,"7, 8, 9, 10",,,,,,
12,167,-1,-1,"8, 9, 10",,,,,,
13,90,-1,-1,"7, 8, 9, 10",,,,,,
14,125,-1,-1,"11, 12, 13",,,,,,
15,75,-1,-1,"11, 12, 13",,,,,,
16,159,-1,-1,"1, 11, 12",,,,,,
17,52,-1,-1,"1, 11, 12",,,,,,
18,244,488,-1,"14, 17",,,,,,
19,131,-1,-1,"14, 16, 17",,,,,,
20,95,190,-1,"16, 17",,,,,,
21,72,-1,-1,"13, 16, 17",,,,,,
22,28,-1,-1,"18, 19, 20, 21",,,,,,
23,280,-1,-1,"15, 18, 19, 20, 21",,,,,,
24,183,-1,-1,"15, 18, 20, 21",,,,,,
25,84,168,-1,"18, 19",,,,,,
26,191,382,133,"23, 24, 25",,,,,,
27,198,-1,-1,"15, 20, 25",,,,,,
28,171,-1,-1,"24, 25",,,,,,
29,158,-1,110,"23, 24, 25",,,,,,
30,34,68,-1,"26, 28, 29",,,,,,
31,205,-1,-1,"28, 29",,,,,,
32,196,-1,-1,"22, 30, 31",,,,,,
33,202,-1,-1,"30, 31",,,,,,
34,211,-1,-1,"30, 31",,,,,,
35,209,-1,-1,"32, 33, 34",,,,,,
36,121,-1,-1,"32, 33, 34",,,,,,
37,303,-1,-1,"32, 33, 34",,,,,,
38,89,-1,62,"32, 33, 34",,,,,,
39,48,-1,-1,"35, 36, 38",,,,,,
40,42,-1,-1,"35, 38",,,,,,
41,155,310,-1,40,,,,,,
42,108,-1,-1,39,,,,,,
43,146,-1,-1,"39, 40",,,,,,
44,170,-1,-1,"42, 43",,,,,,
45,230,-1,-1,"41, 43",,,,,,
46,128,-1,-1,"41, 42, 43",,,,,,
47,89,-1,-1,"44, 45",,,,,,
48,82,-1,-1,"44, 45, 46",,,,,,
49,275,-1,-1,44,,,,,,
50,44,-1,-1,44,,,,,,
51,157,-1,109,"47, 48, 49, 50",,,,,,
52,122,-1,85,"37, 47, 49, 50",,,,,,
53,181,-1,-1,"49, 50",,,,,,
54,172,-1,120,"51, 52",,,,,,
55,70,-1,-1,"51, 52, 53",,,,,,
56,81,-1,-1,"48, 53",,,,,,
57,246,-1,-1,"51, 52, 53",,,,,,
58,252,-1,-1,"54, 55",,,,,,
59,163,-1,-1,57,,,,,,
60,115,230,80,"55, 56",,,,,,
61,138,-1,-1,55,,,,,,
62,22,44,15,"55, 59",,,,,,
63,56,-1,39,61,,,,,,
64,70,140,-1,60,,,,,,
65,84,168,-1,"57, 58",,,,,,
66,216,-1,151,"62, 63, 64, 65",,,,,,
67,78,156,54,"58, 62, 63, 64",,,,,,
68,105,-1,-1,"27, 54, 60, 62, 63",,,,,,
69,86,-1,-1,"27, 54, 62, 64",,,,,,
70,57,114,-1,"66, 67, 69",,,,,,
71,185,-1,-1,69,,,,,,
72,85,170,-1,71,,,,,,
73,194,388,-1,71,,,,,,
74,249,498,-1,"65, 71",,,,,,
75,107,-1,-1,73,,,,,,
76,147,-1,-1,"70, 72, 73",,,,,,
77,196,-1,-1,72,,,,,,
78,111,-1,-1,"73, 74",,,,,,
79,177,-1,-1,"66, 75",,,,,,
80,222,-1,-1,"66, 78",,,,,,
81,199,-1,-1,76,,,,,,
82,59,118,-1,"67, 79",,,,,,
83,122,-1,-1,81,,,,,,
84,114,-1,79,"68, 81",,,,,,
85,115,-1,-1,"80, 81",,,,,,
86,33,-1,-1,"68, 85",,,,,,
87,38,-1,26,"68, 85",,,,,,
88,177,-1,-1,"75, 84",,,,,,
89,29,-1,20,87,,,,,,
90,101,-1,-1,86,,,,,,
91,238,-1,-1,86,,,,,,
92,51,-1,-1,87,,,,,,
93,182,-1,-1,88,,,,,,
94,127,254,-1,"87, 90, 93",,,,,,
95,60,-1,-1,"86, 89",,,,,,
96,128,-1,-1,"92, 93",,,,,,
97,147,-1,102,"83, 93",,,,,,
98,207,-1,-1,"89, 94, 97",,,,,,
99,91,182,-1,"82, 94, 95",,,,,,
100,238,-1,-1,"95, 97",,,,,,
