File name,Number of stations,Number of robots,Number of tasks,RD,RF,West ratio,Graph structure,Desired OS,Order strength,Times distribution
instance_n=100_465_RF0.4_R10_S25,25,10,100,0.4,0.4,2,MIXED,0.9,0.895,bimodal
Task id,Human time,Robot time,Collaboration time,Predecessors,,,,,,
1,461,922,-1,,,,,,,
2,326,-1,-1,,,,,,,
3,176,-1,-1,,,,,,,
4,26,-1,-1,"1, 2, 3",,,,,,
5,183,366,128,"1, 2, 3",,,,,,
6,130,260,-1,"1, 2",,,,,,
7,49,-1,-1,"4, 5, 6",,,,,,
8,190,-1,-1,"4, 5, 6",,,,,,
9,320,640,-1,"4, 5",,,,,,
10,280,-1,196,"7, 9",,,,,,
11,155,-1,-1,"7, 8, 9",,,,,,
12,85,-1,-1,"7, 8, 9",,,,,,
13,503,1006,-1,"7, 8, 9",,,,,,
14,76,-1,-1,"10, 11, 12, 13",,,,,,
15,80,160,-1,"10, 11, 12, 13",,,,,,
16,330,660,-1,"10, 11, 12, 13",,,,,,
17,155,310,108,"10, 11, 12, 13",,,,,,
18,229,-1,160,"14, 15, 16, 17",,,,,,
19,114,-1,79,"14, 15, 16, 17",,,,,,
20,33,-1,23,"14, 15, 16",,,,,,
21,493,-1,-1,"14, 15, 16, 17",,,,,,
22,222,444,155,"14, 15, 16",,,,,,
23,48,-1,33,"18, 19, 21, 22",,,,,,
24,70,-1,-1,"19, 21, 22",,,,,,
25,61,-1,-1,"19, 22",,,,,,
26,90,-1,-1,"19, 21, 22",,,,,,
27,67,-1,-1,"23, 24, 25, 26",,,,,,
28,155,-1,-1,"23, 25, 26",,,,,,
29,276,-1,-1,"27, 28",,,,,,
30,248,-1,173,"20, 28",,,,,,
31,529,-1,370,"27, 28",,,,,,
32,54,-1,37,"20, 28",,,,,,
33,505,1010,-1,"24, 30, 32",,,,,,
34,31,62,21,"29, 30",,,,,,
35,249,498,-1,"29, 30",,,,,,
36,160,-1,112,"27, 30",,,,,,
37,519,1038,-1,"29, 30, 31",,,,,,
38,68,-1,47,"33, 35, 36, 37",,,,,,
39,37,-1,-1,"31, 32, 35, 36",,,,,,
40,285,570,-1,"33, 34, 35, 36, 37",,,,,,
41,512,-1,-1,"38, 39, 40",,,,,,
42,223,446,-1,"38, 39, 40",,,,,,
43,59,118,41,"38, 39, 40",,,,,,
44,330,-1,231,"41, 42, 43",,,,,,
45,139,-1,-1,"41, 42, 43",,,,,,
46,78,-1,-1,"41, 42, 43",,,,,,
47,42,84,29,"45, 46",,,,,,
48,215,-1,150,"45, 46",,,,,,
49,67,-1,46,45,,,,,,
50,371,-1,-1,49,,,,,,
51,126,-1,-1,"48, 49",,,,,,
52,348,-1,243,"48, 49",,,,,,
53,154,308,107,"50, 51, 52",,,,,,
54,188,-1,-1,"50, 51, 52",,,,,,
55,572,-1,-1,"50, 51, 52",,,,,,
56,253,506,-1,"54, 55",,,,,,
57,310,-1,-1,53,,,,,,
58,557,1114,-1,57,,,,,,
59,175,-1,-1,57,,,,,,
60,219,438,-1,"56, 57",,,,,,
61,139,-1,97,"58, 59, 60",,,,,,
62,57,-1,-1,"58, 59",,,,,,
63,187,-1,130,"58, 59",,,,,,
64,130,-1,91,"61, 63",,,,,,
65,74,148,-1,"61, 63",,,,,,
66,260,-1,-1,"54, 63",,,,,,
67,496,992,347,"61, 62, 63",,,,,,
68,195,390,136,"64, 65",,,,,,
69,263,526,-1,"64, 65",,,,,,
70,306,612,214,"44, 47, 62, 64, 66",,,,,,
71,34,-1,-1,"64, 65, 67",,,,,,
72,124,-1,-1,70,,,,,,
73,262,524,-1,"67, 70",,,,,,
74,180,-1,-1,69,,,,,,
75,128,256,89,"66, 68, 71",,,,,,
76,277,-1,-1,"69, 70",,,,,,
77,150,300,-1,73,,,,,,
78,169,338,118,"75, 76",,,,,,
79,399,-1,279,"70, 74",,,,,,
80,115,-1,80,"69, 77",,,,,,
81,448,896,-1,"73, 78",,,,,,
82,47,94,32,79,,,,,,
83,51,-1,35,"75, 82",,,,,,
84,193,386,-1,"67, 82",,,,,,
85,58,-1,40,"75, 82",,,,,,
86,125,-1,87,85,,,,,,
87,104,208,-1,83,,,,,,
88,290,580,-1,83,,,,,,
89,158,316,-1,85,,,,,,
90,507,-1,-1,"83, 84",,,,,,
91,177,-1,123,88,,,,,,
92,542,-1,379,87,,,,,,
93,593,-1,-1,"72, 88",,,,,,
94,132,-1,-1,"76, 80, 87",,,,,,
95,129,258,-1,92,,,,,,
96,487,974,340,91,,,,,,
97,79,158,55,"86, 92, 94",,,,,,
98,71,-1,-1,96,,,,,,
99,25,50,-1,"87, 96",,,,,,
100,118,-1,82,"80, 88, 95",,,,,,
