File name,Number of stations,Number of robots,Number of tasks,RD,RF,West ratio,Graph structure,Desired OS,Order strength,Times distribution
instance_n=100_500_RF0.2_R5_S25,25,5,100,0.2,0.2,2,MIXED,0.9,0.895,peak at the bottom
Task id,Human time,Robot time,Collaboration time,Predecessors,,,,,,
1,128,-1,89,,,,,,,
2,145,-1,101,,,,,,,
3,291,-1,-1,,,,,,,
4,58,-1,-1,,,,,,,
5,62,124,-1,"1, 2, 3, 4",,,,,,
6,230,-1,-1,"1, 2, 3, 4",,,,,,
7,159,-1,-1,"1, 2, 3, 4",,,,,,
8,163,-1,-1,"5, 6, 7",,,,,,
9,80,160,-1,"5, 6, 7",,,,,,
10,214,-1,-1,"5, 6, 7",,,,,,
11,173,-1,-1,"8, 9, 10",,,,,,
12,54,-1,-1,"8, 9, 10",,,,,,
13,49,98,-1,"8, 9, 10",,,,,,
14,269,-1,-1,"11, 12, 13",,,,,,
15,166,332,-1,"11, 12, 13",,,,,,
16,73,-1,-1,"11, 12, 13",,,,,,
17,206,-1,-1,"11, 12, 13",,,,,,
18,151,302,-1,"14, 15, 16, 17",,,,,,
19,112,224,-1,"14, 15, 16, 17",,,,,,
20,57,-1,-1,"18, 19",,,,,,
21,69,-1,-1,"18, 19",,,,,,
22,142,-1,-1,"18, 19",,,,,,
23,55,-1,38,"20, 21, 22",,,,,,
24,72,144,-1,"20, 21, 22",,,,,,
25,148,-1,-1,"20, 21, 22",,,,,,
26,131,-1,-1,"23, 24, 25",,,,,,
27,159,-1,111,"23, 24, 25",,,,,,
28,79,-1,55,"23, 24, 25",,,,,,
29,77,-1,53,"23, 24, 25",,,,,,
30,224,-1,-1,"26, 27, 28, 29",,,,,,
31,149,-1,-1,30,,,,,,
32,136,-1,-1,30,,,,,,
33,158,-1,-1,30,,,,,,
34,175,-1,122,30,,,,,,
35,60,-1,-1,"31, 32, 33, 34",,,,,,
36,161,-1,112,"31, 32, 33, 34",,,,,,
37,160,320,112,"31, 32, 33, 34",,,,,,
38,230,460,-1,"31, 32, 33, 34",,,,,,
39,137,-1,-1,"31, 32, 33, 34",,,,,,
40,149,-1,-1,"31, 32, 33, 34",,,,,,
41,104,-1,-1,"35, 36, 37, 38, 39",,,,,,
42,42,-1,-1,"35, 36, 37, 38, 39",,,,,,
43,268,-1,-1,"35, 36, 37, 38, 39",,,,,,
44,87,174,-1,"35, 36, 37, 38, 39",,,,,,
45,93,-1,-1,"41, 42, 43, 44",,,,,,
46,236,-1,-1,"41, 44",,,,,,
47,29,-1,20,41,,,,,,
48,68,136,-1,"40, 46, 47",,,,,,
49,77,-1,-1,46,,,,,,
50,48,-1,33,46,,,,,,
51,83,-1,-1,"49, 50",,,,,,
52,174,-1,121,"49, 50",,,,,,
53,127,254,88,"49, 50",,,,,,
54,137,-1,-1,"49, 50",,,,,,
55,208,-1,-1,"51, 53, 54",,,,,,
56,58,-1,-1,"53, 54",,,,,,
57,237,-1,-1,"53, 54",,,,,,
58,123,-1,-1,56,,,,,,
59,210,-1,-1,57,,,,,,
60,268,-1,-1,"45, 56",,,,,,
61,77,-1,-1,"45, 55",,,,,,
62,26,-1,-1,"43, 48, 52, 58, 59",,,,,,
63,27,54,-1,"58, 59, 60",,,,,,
64,187,-1,-1,"57, 58",,,,,,
65,55,-1,-1,"48, 58, 60, 61",,,,,,
66,192,-1,-1,"57, 58, 60",,,,,,
67,113,-1,-1,"42, 48, 64",,,,,,
68,149,-1,104,"47, 63",,,,,,
69,154,-1,-1,"57, 65",,,,,,
70,41,-1,-1,"60, 62",,,,,,
71,111,-1,-1,"68, 69, 70",,,,,,
72,80,-1,56,"48, 68",,,,,,
73,66,-1,-1,"71, 72",,,,,,
74,172,-1,120,"67, 71, 72",,,,,,
75,53,-1,-1,"71, 72",,,,,,
76,178,-1,-1,74,,,,,,
77,183,366,-1,74,,,,,,
78,210,-1,-1,77,,,,,,
79,70,-1,-1,"75, 76",,,,,,
80,86,-1,60,77,,,,,,
81,167,-1,-1,76,,,,,,
82,228,-1,-1,77,,,,,,
83,128,-1,-1,"78, 79",,,,,,
84,161,322,-1,82,,,,,,
85,82,-1,-1,80,,,,,,
86,215,430,-1,78,,,,,,
87,96,-1,-1,78,,,,,,
88,66,-1,46,"83, 84, 87",,,,,,
89,223,446,-1,"80, 83",,,,,,
90,278,-1,-1,"83, 86",,,,,,
91,77,-1,53,"83, 86",,,,,,
92,29,58,-1,"83, 84, 85, 86",,,,,,
93,25,-1,-1,91,,,,,,
94,284,-1,-1,"81, 92",,,,,,
95,142,284,-1,93,,,,,,
96,167,-1,116,"66, 81, 82, 89, 93",,,,,,
97,130,-1,-1,"84, 93",,,,,,
98,21,-1,-1,94,,,,,,
99,128,256,-1,93,,,,,,
100,84,-1,-1,"95, 98",,,,,,
