File name,Number of stations,Number of robots,Number of tasks,RD,RF,West ratio,Graph structure,Desired OS,Order strength,Times distribution
instance_n=100_498_RF0.4_R10_S25,25,10,100,0.4,0.4,2,MIXED,0.9,0.895,peak at the bottom
Task id,Human time,Robot time,Collaboration time,Predecessors,,,,,,
1,58,-1,-1,,,,,,,
2,88,-1,61,,,,,,,
3,72,144,-1,,,,,,,
4,240,-1,-1,"1, 3",,,,,,
5,193,-1,-1,"2, 3",,,,,,
6,54,-1,-1,"1, 2, 3",,,,,,
7,222,-1,-1,"2, 3",,,,,,
8,208,-1,-1,"4, 5, 6, 7",,,,,,
9,45,-1,31,"4, 5, 6, 7",,,,,,
10,89,-1,-1,"4, 5, 6, 7",,,,,,
11,140,-1,98,"8, 9, 10",,,,,,
12,76,-1,-1,"8, 9, 10",,,,,,
13,206,-1,144,"11, 12",,,,,,
14,54,108,37,"11, 12",,,,,,
15,89,-1,-1,"11, 12",,,,,,
16,55,-1,-1,"11, 12",,,,,,
17,197,-1,-1,"13, 14, 15, 16",,,,,,
18,297,-1,207,"13, 14, 16",,,,,,
19,113,-1,-1,"13, 14, 15, 16",,,,,,
20,153,306,-1,"13, 14, 15, 16",,,,,,
21,266,-1,-1,"17, 18, 19, 20",,,,,,
22,78,-1,54,"17, 18, 19",,,,,,
23,113,226,-1,"17, 18, 20",,,,,,
24,116,-1,-1,"17, 20",,,,,,
25,188,-1,-1,"17, 19, 20",,,,,,
26,165,-1,115,"21, 22, 24, 25",,,,,,
27,76,-1,53,"21, 22, 23, 25",,,,,,
28,97,-1,67,"21, 22, 24, 25",,,,,,
29,58,116,-1,"21, 22, 23, 24, 25",,,,,,
30,59,118,-1,"26, 27, 28, 29",,,,,,
31,30,60,-1,"26, 27, 28, 29",,,,,,
32,69,-1,48,"30, 31",,,,,,
33,152,304,-1,32,,,,,,
34,61,122,-1,32,,,,,,
35,215,-1,-1,32,,,,,,
36,126,252,-1,32,,,,,,
37,98,-1,68,"33, 34, 35",,,,,,
38,185,370,129,"33, 34, 35, 36",,,,,,
39,154,-1,-1,"33, 34, 36",,,,,,
40,132,-1,-1,"33, 34, 35",,,,,,
41,84,168,-1,"33, 34, 36",,,,,,
42,36,72,25,"37, 39, 40, 41",,,,,,
43,134,268,-1,"37, 38, 39, 40, 41",,,,,,
44,94,-1,65,"38, 39, 40",,,,,,
45,161,-1,-1,"39, 40, 41",,,,,,
46,134,-1,93,"42, 45",,,,,,
47,148,296,-1,"42, 44",,,,,,
48,38,76,-1,"38, 42, 45",,,,,,
49,166,332,-1,"46, 47",,,,,,
50,51,-1,-1,"38, 46",,,,,,
51,249,-1,174,"38, 46",,,,,,
52,56,112,-1,"49, 51",,,,,,
53,156,312,-1,"49, 51",,,,,,
54,247,494,172,"47, 50",,,,,,
55,136,272,-1,"49, 51",,,,,,
56,117,234,-1,"49, 51",,,,,,
57,28,-1,19,"52, 54, 55, 56",,,,,,
58,145,290,-1,"52, 55, 56",,,,,,
59,46,-1,-1,"55, 56",,,,,,
60,239,478,167,"57, 58",,,,,,
61,98,-1,68,"57, 58",,,,,,
62,21,-1,-1,"58, 59",,,,,,
63,22,44,15,58,,,,,,
64,60,-1,42,58,,,,,,
65,190,-1,133,58,,,,,,
66,102,-1,-1,"60, 61, 62",,,,,,
67,288,-1,201,"57, 62, 65",,,,,,
68,231,-1,-1,61,,,,,,
69,229,458,160,"60, 62, 63",,,,,,
70,71,-1,49,"54, 65",,,,,,
71,282,564,-1,"67, 70",,,,,,
72,111,-1,77,"68, 71",,,,,,
73,46,92,32,71,,,,,,
74,219,-1,-1,73,,,,,,
75,134,268,93,"43, 64, 73",,,,,,
76,231,462,161,"43, 72",,,,,,
77,346,-1,-1,"43, 66, 73",,,,,,
78,170,-1,119,"66, 74, 76",,,,,,
79,150,-1,105,"48, 78",,,,,,
80,104,208,-1,"77, 78",,,,,,
81,55,110,-1,"63, 78",,,,,,
82,165,330,-1,79,,,,,,
83,48,-1,33,"64, 77, 79, 81",,,,,,
84,181,-1,-1,"64, 81",,,,,,
85,204,-1,-1,83,,,,,,
86,54,-1,37,"75, 82",,,,,,
87,115,230,-1,"79, 84",,,,,,
88,142,-1,-1,"48, 84",,,,,,
89,84,168,58,"80, 86, 87",,,,,,
90,178,356,-1,85,,,,,,
91,257,-1,179,88,,,,,,
92,219,-1,-1,85,,,,,,
93,134,-1,93,90,,,,,,
94,34,68,23,"69, 85, 89",,,,,,
95,179,-1,-1,94,,,,,,
96,87,-1,60,"88, 94",,,,,,
97,58,116,-1,94,,,,,,
98,228,-1,-1,94,,,,,,
99,205,410,-1,93,,,,,,
100,140,280,-1,94,,,,,,
