File name,Number of stations,Number of robots,Number of tasks,RD,RF,West ratio,Graph structure,Desired OS,Order strength,Times distribution
instance_n=100_47_RF0.2_R5_S25,25,5,100,0.2,0.2,2,BN,0.2,0.2,peak at the bottom
Task id,Human time,Robot time,Collaboration time,Predecessors,,,,,,
1,68,136,-1,,,,,,,
2,141,282,-1,,,,,,,
3,288,576,201,,,,,,,
4,55,-1,-1,,,,,,,
5,62,-1,-1,,,,,,,
6,193,-1,-1,,,,,,,
7,122,-1,-1,,,,,,,
8,72,-1,-1,3,,,,,,
9,30,-1,-1,5,,,,,,
10,233,466,-1,4,,,,,,
11,197,-1,-1,"4, 7",,,,,,
12,189,-1,-1,7,,,,,,
13,111,-1,-1,7,,,,,,
14,249,-1,-1,10,,,,,,
15,42,-1,-1,10,,,,,,
16,54,108,-1,11,,,,,,
17,202,-1,-1,9,,,,,,
18,140,280,-1,8,,,,,,
19,211,-1,147,9,,,,,,
20,36,72,-1,11,,,,,,
21,80,-1,-1,9,,,,,,
22,283,-1,-1,"1, 2, 14, 15",,,,,,
23,237,-1,165,21,,,,,,
24,162,-1,-1,17,,,,,,
25,50,-1,-1,18,,,,,,
26,129,-1,-1,19,,,,,,
27,333,-1,-1,20,,,,,,
28,85,-1,-1,18,,,,,,
29,175,-1,-1,18,,,,,,
30,173,-1,121,18,,,,,,
31,163,-1,-1,22,,,,,,
32,31,62,-1,22,,,,,,
33,79,-1,-1,22,,,,,,
34,141,282,98,22,,,,,,
35,299,-1,-1,22,,,,,,
36,199,-1,-1,22,,,,,,
37,128,-1,-1,22,,,,,,
38,265,-1,-1,22,,,,,,
39,210,420,-1,22,,,,,,
40,102,-1,-1,22,,,,,,
41,157,314,-1,22,,,,,,
42,58,-1,-1,22,,,,,,
43,160,-1,112,24,,,,,,
44,158,-1,-1,25,,,,,,
45,63,-1,-1,26,,,,,,
46,260,-1,-1,30,,,,,,
47,124,-1,-1,29,,,,,,
48,105,-1,-1,45,,,,,,
49,133,-1,-1,44,,,,,,
50,70,-1,-1,"37, 39",,,,,,
51,28,-1,-1,41,,,,,,
52,32,-1,22,33,,,,,,
53,69,-1,48,40,,,,,,
54,45,-1,-1,"16, 18, 23, 43, 48",,,,,,
55,40,-1,-1,52,,,,,,
56,193,-1,-1,"39, 49",,,,,,
57,45,-1,31,50,,,,,,
58,31,-1,-1,52,,,,,,
59,137,-1,-1,52,,,,,,
60,100,-1,-1,53,,,,,,
61,72,-1,-1,50,,,,,,
62,29,-1,-1,52,,,,,,
63,133,-1,-1,54,,,,,,
64,131,-1,91,54,,,,,,
65,288,-1,-1,54,,,,,,
66,74,-1,51,54,,,,,,
67,173,-1,-1,54,,,,,,
68,196,-1,-1,54,,,,,,
69,85,-1,-1,54,,,,,,
70,35,-1,24,54,,,,,,
71,198,-1,-1,55,,,,,,
72,266,532,-1,57,,,,,,
73,142,-1,99,56,,,,,,
74,199,-1,-1,"12, 54, 59",,,,,,
75,81,162,-1,60,,,,,,
76,164,328,-1,"58, 62",,,,,,
77,130,-1,-1,71,,,,,,
78,254,-1,-1,73,,,,,,
79,130,-1,-1,72,,,,,,
80,63,-1,-1,75,,,,,,
81,88,-1,-1,74,,,,,,
82,207,-1,-1,65,,,,,,
83,160,-1,112,70,,,,,,
84,72,144,-1,77,,,,,,
85,262,-1,-1,78,,,,,,
86,62,-1,43,80,,,,,,
87,229,-1,160,"60, 79",,,,,,
88,50,100,35,"56, 81",,,,,,
89,167,334,-1,83,,,,,,
90,106,-1,-1,85,,,,,,
91,190,-1,133,84,,,,,,
92,72,144,-1,86,,,,,,
93,135,270,-1,89,,,,,,
94,194,-1,-1,87,,,,,,
95,236,-1,-1,89,,,,,,
96,212,-1,148,90,,,,,,
97,95,-1,-1,91,,,,,,
98,177,354,-1,"9, 92",,,,,,
99,58,-1,40,"64, 95",,,,,,
100,117,-1,-1,"94, 95",,,,,,
