File name,Number of stations,Number of robots,Number of tasks,RD,RF,West ratio,Graph structure,Desired OS,Order strength,Times distribution
instance_n=100_186_RF0.4_R5_S25,25,5,100,0.2,0.4,2,CH,0.2,0.2,peak at the bottom
Task id,Human time,Robot time,Collaboration time,Predecessors,,,,,,
1,104,-1,-1,,,,,,,
2,65,130,-1,,,,,,,
3,122,244,85,,,,,,,
4,235,-1,-1,,,,,,,
5,120,240,84,,,,,,,
6,140,-1,-1,,,,,,,
7,86,172,-1,,,,,,,
8,224,448,156,,,,,,,
9,144,288,-1,,,,,,,
10,90,180,-1,1,,,,,,
11,139,278,-1,5,,,,,,
12,63,-1,-1,2,,,,,,
13,35,-1,-1,3,,,,,,
14,104,-1,-1,5,,,,,,
15,31,-1,-1,4,,,,,,
16,182,-1,127,6,,,,,,
17,178,-1,-1,7,,,,,,
18,273,546,191,9,,,,,,
19,205,410,143,6,,,,,,
20,319,638,-1,5,,,,,,
21,31,-1,-1,9,,,,,,
22,262,524,-1,11,,,,,,
23,236,-1,165,10,,,,,,
24,126,252,-1,12,,,,,,
25,33,-1,23,14,,,,,,
26,84,168,58,16,,,,,,
27,230,-1,161,13,,,,,,
28,164,-1,-1,15,,,,,,
29,152,-1,-1,17,,,,,,
30,140,-1,-1,18,,,,,,
31,82,-1,-1,28,,,,,,
32,129,258,90,23,,,,,,
33,165,330,115,25,,,,,,
34,113,-1,79,22,,,,,,
35,85,-1,-1,24,,,,,,
36,21,-1,-1,27,,,,,,
37,125,-1,-1,26,,,,,,
38,61,122,42,30,,,,,,
39,88,176,61,"20, 28",,,,,,
40,229,-1,-1,30,,,,,,
41,211,-1,-1,"7, 28",,,,,,
42,147,294,102,31,,,,,,
43,121,-1,84,34,,,,,,
44,148,296,-1,35,,,,,,
45,106,212,-1,"29, 32, 33",,,,,,
46,140,-1,-1,36,,,,,,
47,213,-1,149,39,,,,,,
48,116,232,-1,"37, 38",,,,,,
49,165,-1,-1,38,,,,,,
50,133,266,93,43,,,,,,
51,101,202,-1,"42, 44",,,,,,
52,139,-1,-1,47,,,,,,
53,45,90,-1,"45, 46",,,,,,
54,144,-1,100,"7, 49",,,,,,
55,123,-1,-1,52,,,,,,
56,103,-1,72,53,,,,,,
57,60,120,-1,54,,,,,,
58,80,-1,56,50,,,,,,
59,150,-1,-1,"30, 51",,,,,,
60,263,526,-1,54,,,,,,
61,106,212,-1,52,,,,,,
62,56,-1,39,"20, 51",,,,,,
63,253,-1,-1,51,,,,,,
64,134,268,-1,55,,,,,,
65,72,144,50,58,,,,,,
66,122,244,85,56,,,,,,
67,194,388,135,57,,,,,,
68,155,-1,-1,58,,,,,,
69,81,-1,-1,59,,,,,,
70,118,-1,-1,58,,,,,,
71,147,-1,-1,"7, 58, 61",,,,,,
72,219,-1,-1,62,,,,,,
73,149,-1,104,61,,,,,,
74,364,-1,-1,"19, 29, 62",,,,,,
75,63,126,44,71,,,,,,
76,88,176,-1,64,,,,,,
77,136,-1,95,65,,,,,,
78,228,456,159,68,,,,,,
79,63,-1,-1,69,,,,,,
80,171,-1,119,70,,,,,,
81,31,-1,-1,"66, 67",,,,,,
82,205,-1,143,"21, 45, 72",,,,,,
83,158,-1,-1,"45, 72",,,,,,
84,74,-1,-1,"21, 71",,,,,,
85,283,-1,-1,"30, 73",,,,,,
86,50,100,35,75,,,,,,
87,214,-1,-1,"53, 76, 77",,,,,,
88,103,206,-1,"45, 78",,,,,,
89,137,-1,-1,"17, 19, 79",,,,,,
90,86,-1,60,"18, 80",,,,,,
91,195,-1,136,84,,,,,,
92,124,248,-1,81,,,,,,
93,158,-1,-1,"73, 74, 81",,,,,,
94,129,-1,90,"38, 39, 83",,,,,,
95,152,-1,-1,"86, 87",,,,,,
96,125,-1,-1,"21, 74, 90",,,,,,
97,119,-1,83,"82, 89",,,,,,
98,185,-1,129,"51, 90",,,,,,
99,152,304,106,"7, 98",,,,,,
100,115,230,80,"52, 96",,,,,,
