File name,Number of stations,Number of robots,Number of tasks,RD,RF,West ratio,Graph structure,Desired OS,Order strength,Times distribution
instance_n=100_511_RF0.2_R5_S25,25,5,100,0.2,0.2,2,MIXED,0.9,0.895,peak in the middle
Task id,Human time,Robot time,Collaboration time,Predecessors,,,,,,
1,307,-1,-1,,,,,,,
2,450,-1,-1,,,,,,,
3,555,1110,-1,,,,,,,
4,476,-1,-1,,,,,,,
5,624,-1,-1,"2, 3, 4",,,,,,
6,391,-1,-1,"1, 2, 3, 4",,,,,,
7,335,-1,-1,"2, 3, 4",,,,,,
8,676,-1,473,"1, 2, 3, 4",,,,,,
9,498,-1,348,"2, 3, 4",,,,,,
10,504,-1,-1,"5, 6, 7, 8, 9",,,,,,
11,448,-1,-1,"5, 7, 8, 9",,,,,,
12,404,-1,-1,"5, 7, 8, 9",,,,,,
13,590,-1,-1,"10, 11, 12",,,,,,
14,733,1466,-1,"10, 11, 12",,,,,,
15,366,-1,-1,"10, 11, 12",,,,,,
16,525,-1,-1,"13, 14, 15",,,,,,
17,558,-1,390,"13, 14, 15",,,,,,
18,347,-1,-1,"13, 14, 15",,,,,,
19,607,-1,-1,"16, 17, 18",,,,,,
20,502,-1,-1,"16, 17, 18",,,,,,
21,508,-1,-1,"16, 17, 18",,,,,,
22,372,-1,260,"16, 17, 18",,,,,,
23,507,-1,354,"19, 20, 21, 22",,,,,,
24,326,-1,-1,"19, 20, 21, 22",,,,,,
25,617,-1,-1,"19, 20, 21, 22",,,,,,
26,667,-1,-1,"23, 24, 25",,,,,,
27,510,-1,-1,"23, 24, 25",,,,,,
28,654,-1,-1,"23, 24, 25",,,,,,
29,421,-1,-1,"26, 27, 28",,,,,,
30,715,1430,-1,29,,,,,,
31,443,-1,-1,29,,,,,,
32,540,-1,378,29,,,,,,
33,507,1014,-1,29,,,,,,
34,472,-1,-1,"30, 31, 32, 33",,,,,,
35,559,-1,-1,"30, 31, 32, 33",,,,,,
36,214,428,-1,"30, 31, 32",,,,,,
37,641,1282,448,"30, 31, 32",,,,,,
38,598,-1,-1,"34, 36",,,,,,
39,496,-1,-1,"34, 36, 37",,,,,,
40,339,678,-1,"34, 36",,,,,,
41,392,-1,-1,"38, 39, 40",,,,,,
42,540,1080,-1,39,,,,,,
43,584,-1,-1,"41, 42",,,,,,
44,421,-1,294,"41, 42",,,,,,
45,692,-1,-1,"43, 44",,,,,,
46,747,-1,522,"43, 44",,,,,,
47,124,248,-1,44,,,,,,
48,664,-1,-1,"46, 47",,,,,,
49,636,-1,-1,47,,,,,,
50,338,676,-1,"46, 47",,,,,,
51,604,-1,-1,"48, 50",,,,,,
52,609,-1,-1,"48, 50",,,,,,
53,611,1222,-1,50,,,,,,
54,471,-1,329,"35, 48, 50",,,,,,
55,760,-1,532,"51, 52, 53, 54",,,,,,
56,527,1054,-1,"51, 52, 53, 54",,,,,,
57,407,-1,-1,"55, 56",,,,,,
58,414,-1,-1,"55, 56",,,,,,
59,473,-1,-1,"55, 56",,,,,,
60,556,-1,-1,"55, 56",,,,,,
61,658,-1,-1,55,,,,,,
62,691,1382,-1,"57, 59, 60",,,,,,
63,444,-1,-1,59,,,,,,
64,523,-1,-1,"49, 57, 58",,,,,,
65,289,578,-1,58,,,,,,
66,560,-1,-1,64,,,,,,
67,305,-1,-1,"45, 49, 57, 61, 65",,,,,,
68,515,-1,-1,"61, 62",,,,,,
69,495,-1,-1,66,,,,,,
70,552,-1,-1,68,,,,,,
71,563,-1,394,"66, 67",,,,,,
72,622,-1,-1,67,,,,,,
73,447,894,-1,68,,,,,,
74,226,-1,-1,"69, 72",,,,,,
75,576,-1,-1,"58, 73",,,,,,
76,677,-1,-1,"67, 70, 73",,,,,,
77,538,-1,-1,"71, 73",,,,,,
78,445,-1,-1,76,,,,,,
79,633,-1,-1,"62, 74",,,,,,
80,421,842,-1,"66, 76",,,,,,
81,627,-1,-1,"72, 80",,,,,,
82,599,-1,419,"73, 79",,,,,,
83,624,-1,436,"78, 79",,,,,,
84,402,804,281,"79, 80",,,,,,
85,574,-1,-1,"71, 76, 79",,,,,,
86,384,-1,268,"77, 79",,,,,,
87,283,-1,198,"84, 86",,,,,,
88,533,1066,-1,"74, 81",,,,,,
89,533,-1,-1,"78, 85",,,,,,
90,331,-1,-1,"82, 86",,,,,,
91,406,812,-1,"79, 88",,,,,,
92,557,-1,-1,"84, 88",,,,,,
93,464,928,324,89,,,,,,
94,508,-1,-1,"78, 87",,,,,,
95,420,-1,-1,"84, 93",,,,,,
96,279,-1,-1,94,,,,,,
97,337,-1,-1,"85, 91, 92",,,,,,
98,368,-1,-1,95,,,,,,
99,427,-1,298,"86, 93, 97",,,,,,
100,350,-1,245,97,,,,,,
