File name,Number of stations,Number of robots,Number of tasks,RD,RF,West ratio,Graph structure,Desired OS,Order strength,Times distribution
instance_n=100_325_RF0.4_R10_S25,25,10,100,0.4,0.4,2,MIXED,0.2,0.2,bimodal
Task id,Human time,Robot time,Collaboration time,Predecessors,,,,,,
1,543,-1,-1,,,,,,,
2,127,254,-1,,,,,,,
3,326,652,-1,,,,,,,
4,234,468,-1,,,,,,,
5,496,992,-1,,,,,,,
6,528,1056,369,,,,,,,
7,465,-1,-1,3,,,,,,
8,126,252,-1,"2, 3",,,,,,
9,246,492,-1,4,,,,,,
10,489,-1,-1,1,,,,,,
11,212,424,-1,1,,,,,,
12,66,-1,46,7,,,,,,
13,221,-1,-1,10,,,,,,
14,328,-1,-1,8,,,,,,
15,67,134,-1,8,,,,,,
16,52,-1,-1,8,,,,,,
17,101,-1,-1,11,,,,,,
18,214,-1,-1,8,,,,,,
19,202,-1,-1,11,,,,,,
20,86,-1,60,7,,,,,,
21,334,-1,233,7,,,,,,
22,293,586,205,9,,,,,,
23,498,-1,-1,11,,,,,,
24,195,390,136,11,,,,,,
25,291,582,203,18,,,,,,
26,141,-1,-1,20,,,,,,
27,137,-1,95,17,,,,,,
28,66,132,-1,18,,,,,,
29,325,-1,-1,18,,,,,,
30,51,102,-1,21,,,,,,
31,324,648,226,"7, 15",,,,,,
32,162,-1,-1,25,,,,,,
33,493,-1,-1,31,,,,,,
34,188,-1,-1,27,,,,,,
35,162,324,-1,29,,,,,,
36,146,292,102,31,,,,,,
37,31,62,-1,25,,,,,,
38,307,-1,214,"18, 34",,,,,,
39,50,-1,-1,37,,,,,,
40,91,-1,-1,37,,,,,,
41,442,-1,309,35,,,,,,
42,119,-1,83,32,,,,,,
43,218,436,152,"24, 37",,,,,,
44,537,-1,375,37,,,,,,
45,206,-1,144,33,,,,,,
46,170,-1,-1,34,,,,,,
47,153,-1,107,"24, 32",,,,,,
48,550,1100,-1,35,,,,,,
49,243,-1,-1,"12, 39",,,,,,
50,289,578,-1,"7, 42, 46",,,,,,
51,366,732,-1,45,,,,,,
52,100,200,70,44,,,,,,
53,282,-1,197,38,,,,,,
54,360,-1,252,41,,,,,,
55,331,662,-1,46,,,,,,
56,551,-1,-1,"20, 44, 46",,,,,,
57,166,332,-1,39,,,,,,
58,196,-1,-1,47,,,,,,
59,141,282,-1,"10, 32, 53",,,,,,
60,81,-1,56,"6, 52",,,,,,
61,209,-1,-1,"42, 54",,,,,,
62,523,-1,366,50,,,,,,
63,37,-1,-1,52,,,,,,
64,366,732,-1,57,,,,,,
65,141,-1,-1,56,,,,,,
66,472,944,-1,49,,,,,,
67,165,330,-1,58,,,,,,
68,62,124,-1,"21, 64",,,,,,
69,492,984,344,63,,,,,,
70,188,376,-1,61,,,,,,
71,171,342,119,65,,,,,,
72,82,-1,57,"41, 64",,,,,,
73,474,-1,331,63,,,,,,
74,24,-1,-1,61,,,,,,
75,364,-1,-1,59,,,,,,
76,482,-1,337,"39, 59",,,,,,
77,520,-1,-1,71,,,,,,
78,183,-1,128,"48, 71",,,,,,
79,89,-1,62,"9, 74",,,,,,
80,163,-1,-1,"1, 69",,,,,,
81,232,464,162,72,,,,,,
82,68,-1,-1,"55, 62, 68",,,,,,
83,469,-1,328,"69, 73",,,,,,
84,170,-1,-1,"52, 71",,,,,,
85,78,-1,54,"45, 69",,,,,,
86,150,300,105,82,,,,,,
87,172,344,-1,83,,,,,,
88,431,-1,-1,"28, 79, 82",,,,,,
89,169,-1,-1,"20, 82",,,,,,
90,98,196,68,"20, 79",,,,,,
91,97,-1,67,"4, 77",,,,,,
92,198,-1,138,79,,,,,,
93,63,126,44,82,,,,,,
94,537,-1,-1,80,,,,,,
95,150,-1,-1,90,,,,,,
96,437,874,305,86,,,,,,
97,36,72,25,93,,,,,,
98,468,-1,-1,88,,,,,,
99,115,-1,-1,"65, 85, 88",,,,,,
100,535,-1,374,"65, 86",,,,,,
