File name,Number of stations,Number of robots,Number of tasks,RD,RF,West ratio,Graph structure,Desired OS,Order strength,Times distribution
instance_n=100_68_RF0.2_R10_S25,25,10,100,0.4,0.2,2,BN,0.2,0.201,peak in the middle
Task id,Human time,Robot time,Collaboration time,Predecessors,,,,,,
1,530,-1,-1,,,,,,,
2,616,-1,431,,,,,,,
3,538,-1,376,,,,,,,
4,496,-1,-1,,,,,,,
5,418,836,-1,,,,,,,
6,364,-1,-1,,,,,,,
7,326,-1,-1,,,,,,,
8,501,-1,-1,5,,,,,,
9,543,-1,-1,5,,,,,,
10,583,-1,-1,7,,,,,,
11,383,-1,-1,4,,,,,,
12,516,-1,-1,4,,,,,,
13,514,-1,-1,5,,,,,,
14,319,638,-1,5,,,,,,
15,520,-1,-1,6,,,,,,
16,602,-1,-1,7,,,,,,
17,397,-1,-1,"1, 2, 8, 9, 10, 11",,,,,,
18,576,-1,-1,14,,,,,,
19,354,-1,-1,13,,,,,,
20,626,-1,-1,14,,,,,,
21,506,1012,-1,16,,,,,,
22,628,1256,439,12,,,,,,
23,399,-1,-1,16,,,,,,
24,641,-1,-1,14,,,,,,
25,411,-1,-1,14,,,,,,
26,454,-1,-1,13,,,,,,
27,586,-1,-1,13,,,,,,
28,656,-1,-1,17,,,,,,
29,716,-1,-1,17,,,,,,
30,547,-1,-1,17,,,,,,
31,528,-1,-1,17,,,,,,
32,197,394,-1,17,,,,,,
33,520,-1,364,17,,,,,,
34,387,-1,-1,17,,,,,,
35,463,926,-1,17,,,,,,
36,509,1018,-1,17,,,,,,
37,370,740,-1,17,,,,,,
38,522,-1,-1,17,,,,,,
39,510,-1,-1,17,,,,,,
40,529,-1,370,"3, 18, 19, 20, 21",,,,,,
41,632,1264,-1,22,,,,,,
42,505,-1,-1,23,,,,,,
43,521,-1,-1,27,,,,,,
44,409,-1,-1,23,,,,,,
45,197,-1,-1,25,,,,,,
46,642,1284,-1,40,,,,,,
47,289,578,202,40,,,,,,
48,612,-1,428,40,,,,,,
49,459,-1,-1,40,,,,,,
50,516,-1,-1,40,,,,,,
51,535,-1,374,40,,,,,,
52,619,-1,-1,40,,,,,,
53,411,-1,-1,40,,,,,,
54,639,-1,-1,28,,,,,,
55,535,-1,-1,41,,,,,,
56,666,-1,-1,42,,,,,,
57,234,-1,-1,54,,,,,,
58,444,888,-1,46,,,,,,
59,418,836,-1,56,,,,,,
60,317,634,-1,55,,,,,,
61,842,-1,589,49,,,,,,
62,573,-1,-1,46,,,,,,
63,620,1240,-1,59,,,,,,
64,646,-1,452,58,,,,,,
65,524,-1,366,57,,,,,,
66,513,-1,-1,"50, 62",,,,,,
67,490,-1,-1,61,,,,,,
68,508,1016,-1,61,,,,,,
69,645,-1,-1,63,,,,,,
70,394,-1,-1,65,,,,,,
71,302,-1,-1,"15, 64",,,,,,
72,324,-1,226,"37, 65",,,,,,
73,503,-1,352,66,,,,,,
74,417,-1,-1,65,,,,,,
75,401,-1,-1,68,,,,,,
76,546,-1,-1,69,,,,,,
77,504,-1,352,72,,,,,,
78,460,-1,322,70,,,,,,
79,536,-1,375,"48, 67, 75",,,,,,
80,392,-1,-1,72,,,,,,
81,484,-1,-1,"13, 74",,,,,,
82,630,-1,-1,75,,,,,,
83,364,-1,-1,71,,,,,,
84,438,-1,-1,75,,,,,,
85,269,-1,-1,79,,,,,,
86,378,756,-1,77,,,,,,
87,374,-1,-1,78,,,,,,
88,545,-1,-1,"30, 76",,,,,,
89,671,-1,469,80,,,,,,
90,517,-1,-1,83,,,,,,
91,688,-1,481,"45, 79",,,,,,
92,646,-1,-1,85,,,,,,
93,311,622,217,86,,,,,,
94,405,-1,-1,88,,,,,,
95,369,-1,258,87,,,,,,
96,523,-1,-1,"15, 84, 88",,,,,,
97,513,-1,-1,"32, 88",,,,,,
98,340,680,-1,94,,,,,,
99,509,1018,-1,"91, 92, 93, 95",,,,,,
100,427,-1,-1,"74, 97",,,,,,
