File name,Number of stations,Number of robots,Number of tasks,RD,RF,West ratio,Graph structure,Desired OS,Order strength,Times distribution
instance_n=100_479_RF0.4_R20_S50,50,20,100,0.4,0.4,2,MIXED,0.9,0.895,peak at the bottom
Task id,Human time,Robot time,Collaboration time,Predecessors,,,,,,
1,63,-1,-1,,,,,,,
2,171,342,119,,,,,,,
3,68,136,47,,,,,,,
4,73,146,-1,,,,,,,
5,60,-1,-1,"2, 3, 4",,,,,,
6,269,-1,188,"2, 3",,,,,,
7,24,-1,-1,"2, 3",,,,,,
8,128,-1,-1,"2, 3, 4",,,,,,
9,133,-1,-1,"2, 3, 4",,,,,,
10,186,-1,-1,"5, 6, 7, 8, 9",,,,,,
11,153,306,-1,"5, 6, 7, 8, 9",,,,,,
12,40,-1,28,"5, 6, 7, 8, 9",,,,,,
13,33,-1,23,"1, 5, 6, 7, 8, 9",,,,,,
14,284,-1,-1,"10, 11, 12, 13",,,,,,
15,148,296,103,"10, 11, 12, 13",,,,,,
16,129,-1,90,"10, 11, 12, 13",,,,,,
17,109,-1,76,"14, 15, 16",,,,,,
18,69,138,48,"14, 15, 16",,,,,,
19,43,-1,-1,"17, 18",,,,,,
20,115,-1,80,"17, 18",,,,,,
21,297,-1,-1,"17, 18",,,,,,
22,84,168,-1,"17, 18",,,,,,
23,97,-1,-1,"19, 20, 21, 22",,,,,,
24,154,-1,107,"19, 20, 21, 22",,,,,,
25,113,-1,-1,"19, 20, 21, 22",,,,,,
26,241,-1,168,"19, 20, 21, 22",,,,,,
27,55,-1,-1,"23, 24, 25, 26",,,,,,
28,107,-1,-1,"23, 24, 25, 26",,,,,,
29,191,-1,133,"27, 28",,,,,,
30,320,-1,-1,"27, 28",,,,,,
31,134,-1,-1,"27, 28",,,,,,
32,80,160,-1,"27, 28",,,,,,
33,109,-1,-1,"29, 30, 31, 32",,,,,,
34,260,520,-1,"29, 30, 31, 32",,,,,,
35,173,-1,-1,"33, 34",,,,,,
36,100,-1,70,"33, 34",,,,,,
37,157,314,-1,"33, 34",,,,,,
38,330,-1,231,"33, 34",,,,,,
39,29,58,-1,"35, 36, 37, 38",,,,,,
40,65,-1,-1,"35, 36, 37, 38",,,,,,
41,294,588,-1,"35, 36, 37, 38",,,,,,
42,25,50,17,"35, 36, 37, 38",,,,,,
43,109,218,76,"35, 36, 37, 38",,,,,,
44,124,248,86,"39, 40, 41, 43",,,,,,
45,237,474,-1,"39, 40, 41, 42, 43",,,,,,
46,192,-1,-1,"39, 40, 41, 43",,,,,,
47,254,508,177,"39, 40, 42",,,,,,
48,27,54,18,"39, 40",,,,,,
49,98,-1,-1,"42, 46, 48",,,,,,
50,85,-1,-1,"46, 47",,,,,,
51,218,436,152,"45, 46, 47",,,,,,
52,118,-1,-1,"45, 46, 47",,,,,,
53,387,-1,270,"50, 52",,,,,,
54,110,220,-1,"49, 52",,,,,,
55,49,98,-1,"49, 52",,,,,,
56,119,238,83,"50, 52",,,,,,
57,71,142,-1,"49, 50, 52",,,,,,
58,321,-1,-1,"53, 54, 55, 56, 57",,,,,,
59,34,68,-1,"53, 54, 55, 56, 57",,,,,,
60,209,-1,146,"53, 54, 55, 56, 57",,,,,,
61,253,-1,-1,"44, 58, 59, 60",,,,,,
62,167,334,-1,"58, 59, 60",,,,,,
63,125,250,-1,"61, 62",,,,,,
64,104,208,-1,"61, 62",,,,,,
65,209,418,146,63,,,,,,
66,338,-1,236,63,,,,,,
67,126,-1,88,63,,,,,,
68,51,102,-1,65,,,,,,
69,146,-1,102,"66, 67",,,,,,
70,78,156,54,68,,,,,,
71,89,178,62,68,,,,,,
72,202,-1,141,69,,,,,,
73,141,-1,-1,69,,,,,,
74,115,230,-1,"68, 69",,,,,,
75,137,-1,-1,71,,,,,,
76,231,462,-1,"72, 74",,,,,,
77,107,214,-1,72,,,,,,
78,69,138,48,"70, 73",,,,,,
79,423,-1,-1,77,,,,,,
80,109,-1,76,"64, 76",,,,,,
81,49,-1,-1,"77, 78",,,,,,
82,68,-1,47,79,,,,,,
83,166,-1,116,"68, 79",,,,,,
84,136,-1,-1,"51, 73, 82",,,,,,
85,180,360,126,"51, 82",,,,,,
86,132,264,-1,"51, 74, 82",,,,,,
87,124,-1,-1,84,,,,,,
88,211,422,-1,"84, 85",,,,,,
89,154,-1,107,"65, 84",,,,,,
90,200,-1,-1,"84, 85",,,,,,
91,56,-1,-1,"87, 89",,,,,,
92,206,-1,144,"65, 87",,,,,,
93,266,-1,186,88,,,,,,
94,201,-1,-1,"64, 74, 81, 92, 93",,,,,,
95,83,-1,-1,"91, 93",,,,,,
96,225,-1,-1,"68, 93",,,,,,
97,139,-1,-1,94,,,,,,
98,216,432,-1,"91, 94",,,,,,
99,256,-1,-1,"89, 94, 96",,,,,,
100,114,228,79,95,,,,,,
