File name,Number of stations,Number of robots,Number of tasks,RD,RF,West ratio,Graph structure,Desired OS,Order strength,Times distribution
instance_n=100_194_RF0.2_R10_S25,25,10,100,0.4,0.2,2,CH,0.2,0.201,peak at the bottom
Task id,Human time,Robot time,Collaboration time,Predecessors,,,,,,
1,130,-1,-1,,,,,,,
2,91,-1,63,,,,,,,
3,61,-1,-1,,,,,,,
4,52,-1,-1,,,,,,,
5,53,-1,-1,,,,,,,
6,31,-1,-1,,,,,,,
7,39,-1,-1,,,,,,,
8,49,-1,-1,,,,,,,
9,117,234,81,1,,,,,,
10,82,-1,-1,3,,,,,,
11,108,216,-1,2,,,,,,
12,255,-1,-1,8,,,,,,
13,66,132,-1,3,,,,,,
14,28,-1,-1,8,,,,,,
15,138,-1,96,6,,,,,,
16,72,144,-1,10,,,,,,
17,176,-1,-1,"5, 9",,,,,,
18,132,-1,-1,15,,,,,,
19,280,-1,-1,11,,,,,,
20,55,-1,-1,12,,,,,,
21,125,-1,-1,13,,,,,,
22,90,-1,63,13,,,,,,
23,111,222,-1,16,,,,,,
24,195,-1,-1,18,,,,,,
25,151,-1,105,17,,,,,,
26,127,-1,88,17,,,,,,
27,191,-1,-1,22,,,,,,
28,152,-1,-1,18,,,,,,
29,98,-1,-1,24,,,,,,
30,123,-1,-1,26,,,,,,
31,152,-1,-1,25,,,,,,
32,23,-1,-1,27,,,,,,
33,29,58,20,23,,,,,,
34,183,-1,-1,"20, 27",,,,,,
35,22,-1,15,"12, 28",,,,,,
36,297,-1,-1,34,,,,,,
37,27,-1,-1,30,,,,,,
38,86,-1,-1,29,,,,,,
39,210,-1,-1,32,,,,,,
40,244,-1,-1,31,,,,,,
41,110,-1,-1,34,,,,,,
42,195,-1,-1,"17, 35",,,,,,
43,98,-1,-1,"17, 34",,,,,,
44,270,-1,-1,"34, 35",,,,,,
45,123,-1,-1,37,,,,,,
46,177,-1,-1,36,,,,,,
47,170,-1,-1,39,,,,,,
48,119,-1,-1,38,,,,,,
49,164,-1,-1,41,,,,,,
50,150,300,105,40,,,,,,
51,206,-1,-1,40,,,,,,
52,206,-1,-1,41,,,,,,
53,24,-1,-1,45,,,,,,
54,159,-1,111,47,,,,,,
55,189,-1,-1,46,,,,,,
56,193,-1,-1,48,,,,,,
57,165,-1,115,52,,,,,,
58,163,-1,-1,49,,,,,,
59,65,-1,-1,50,,,,,,
60,88,-1,61,51,,,,,,
61,149,-1,-1,"35, 52",,,,,,
62,327,-1,228,52,,,,,,
63,42,84,-1,52,,,,,,
64,86,-1,60,52,,,,,,
65,215,430,-1,54,,,,,,
66,69,138,-1,55,,,,,,
67,220,-1,-1,57,,,,,,
68,331,-1,-1,"53, 56, 58, 60",,,,,,
69,304,-1,-1,"20, 59",,,,,,
70,163,326,-1,63,,,,,,
71,147,-1,-1,63,,,,,,
72,340,-1,-1,"63, 64",,,,,,
73,174,-1,-1,"26, 61, 64",,,,,,
74,270,-1,189,65,,,,,,
75,120,-1,-1,66,,,,,,
76,127,254,-1,68,,,,,,
77,78,-1,-1,"17, 67",,,,,,
78,82,-1,-1,71,,,,,,
79,114,-1,-1,68,,,,,,
80,351,-1,245,"61, 70",,,,,,
81,88,-1,-1,71,,,,,,
82,193,386,135,73,,,,,,
83,187,374,-1,"61, 69",,,,,,
84,73,-1,-1,75,,,,,,
85,195,-1,-1,74,,,,,,
86,92,-1,-1,78,,,,,,
87,44,-1,-1,76,,,,,,
88,163,326,-1,80,,,,,,
89,254,-1,177,"33, 80",,,,,,
90,124,248,86,78,,,,,,
91,62,-1,-1,"42, 78",,,,,,
92,210,-1,-1,83,,,,,,
93,204,408,-1,84,,,,,,
94,41,-1,-1,86,,,,,,
95,52,104,-1,"5, 85",,,,,,
96,159,318,-1,"87, 89",,,,,,
97,229,-1,-1,88,,,,,,
98,249,-1,-1,"33, 88",,,,,,
99,259,518,-1,88,,,,,,
100,287,-1,200,"19, 90",,,,,,
