File name,Number of stations,Number of robots,Number of tasks,RD,RF,West ratio,Graph structure,Desired OS,Order strength,Times distribution
instance_n=100_467_RF0.2_R5_S25,25,5,100,0.2,0.2,2,MIXED,0.9,0.895,bimodal
Task id,Human time,Robot time,Collaboration time,Predecessors,,,,,,
1,167,-1,116,,,,,,,
2,23,-1,-1,,,,,,,
3,230,-1,-1,,,,,,,
4,43,86,-1,"2, 3",,,,,,
5,318,-1,-1,"1, 2, 3",,,,,,
6,142,-1,-1,"2, 3",,,,,,
7,222,-1,-1,"4, 5, 6",,,,,,
8,564,-1,-1,"4, 5, 6",,,,,,
9,193,386,135,"4, 5",,,,,,
10,193,-1,-1,"4, 5",,,,,,
11,151,-1,-1,"4, 5",,,,,,
12,55,110,38,"7, 8, 9, 10, 11",,,,,,
13,227,-1,158,"7, 9, 10",,,,,,
14,151,-1,105,"7, 9, 10",,,,,,
15,164,-1,-1,"7, 9",,,,,,
16,96,192,-1,"12, 14",,,,,,
17,109,218,-1,"12, 13, 14",,,,,,
18,28,-1,-1,"12, 13, 14, 15",,,,,,
19,549,-1,-1,"12, 14, 15",,,,,,
20,276,-1,-1,"12, 15",,,,,,
21,143,-1,-1,"13, 15",,,,,,
22,70,140,-1,"16, 17, 18, 19, 20, 21",,,,,,
23,101,-1,-1,"16, 17, 18, 19, 20, 21",,,,,,
24,242,-1,-1,"16, 17, 18, 19, 20",,,,,,
25,248,-1,-1,"22, 24",,,,,,
26,86,-1,-1,"22, 24",,,,,,
27,289,-1,-1,"22, 24",,,,,,
28,84,-1,-1,24,,,,,,
29,405,-1,-1,23,,,,,,
30,92,-1,-1,22,,,,,,
31,393,-1,-1,"25, 26, 27",,,,,,
32,150,300,-1,"26, 27",,,,,,
33,127,-1,88,"26, 28, 30",,,,,,
34,72,-1,50,"23, 25, 32, 33",,,,,,
35,447,-1,-1,"25, 32, 33",,,,,,
36,190,-1,-1,"28, 30, 31, 32",,,,,,
37,22,44,-1,"34, 36",,,,,,
38,324,-1,-1,"34, 36",,,,,,
39,194,-1,-1,"37, 38",,,,,,
40,113,-1,79,"37, 38",,,,,,
41,144,288,-1,38,,,,,,
42,132,-1,-1,"37, 38",,,,,,
43,235,-1,164,"39, 40, 41, 42",,,,,,
44,296,-1,-1,"39, 40, 41, 42",,,,,,
45,97,-1,-1,"29, 39, 40, 41, 42",,,,,,
46,270,-1,-1,"39, 40, 41",,,,,,
47,62,124,-1,"44, 45, 46",,,,,,
48,556,1112,389,"44, 45, 46",,,,,,
49,185,-1,-1,"43, 47, 48",,,,,,
50,545,-1,-1,"43, 47, 48",,,,,,
51,110,-1,-1,"43, 47, 48",,,,,,
52,92,-1,-1,"49, 50, 51",,,,,,
53,146,-1,-1,"35, 52",,,,,,
54,198,-1,-1,52,,,,,,
55,269,-1,-1,52,,,,,,
56,162,-1,-1,52,,,,,,
57,133,-1,-1,52,,,,,,
58,255,-1,-1,"35, 52",,,,,,
59,216,-1,151,"53, 54, 55, 56, 58",,,,,,
60,167,-1,-1,"53, 54, 55, 56",,,,,,
61,105,-1,-1,"53, 54, 55, 57",,,,,,
62,169,-1,-1,"60, 61",,,,,,
63,63,-1,-1,60,,,,,,
64,140,-1,-1,62,,,,,,
65,505,1010,-1,"58, 63",,,,,,
66,278,-1,194,63,,,,,,
67,292,584,-1,"59, 62",,,,,,
68,247,-1,-1,"58, 62",,,,,,
69,248,-1,173,"65, 67",,,,,,
70,82,-1,-1,"59, 68",,,,,,
71,213,-1,-1,68,,,,,,
72,337,-1,-1,"62, 65",,,,,,
73,373,-1,-1,69,,,,,,
74,480,-1,-1,69,,,,,,
75,261,522,-1,"63, 70",,,,,,
76,209,-1,-1,75,,,,,,
77,113,226,-1,"68, 74",,,,,,
78,240,-1,-1,"64, 76",,,,,,
79,198,396,138,77,,,,,,
80,89,178,-1,76,,,,,,
81,322,-1,-1,80,,,,,,
82,88,-1,61,"73, 80",,,,,,
83,105,-1,-1,"73, 78, 80",,,,,,
84,80,-1,56,"79, 80",,,,,,
85,231,-1,-1,"66, 81, 84",,,,,,
86,108,-1,75,"66, 83",,,,,,
87,51,-1,-1,86,,,,,,
88,78,156,-1,"77, 86",,,,,,
89,100,-1,70,88,,,,,,
90,102,-1,-1,87,,,,,,
91,234,-1,-1,"79, 81, 87",,,,,,
92,103,206,-1,"81, 88",,,,,,
93,69,-1,-1,"74, 87",,,,,,
94,74,-1,51,"74, 87",,,,,,
95,407,-1,-1,"71, 85, 92",,,,,,
96,137,-1,-1,91,,,,,,
97,454,-1,-1,"88, 93",,,,,,
98,110,-1,77,"72, 96, 97",,,,,,
99,107,214,-1,95,,,,,,
100,129,-1,-1,97,,,,,,
