File name,Number of stations,Number of robots,Number of tasks,RD,RF,West ratio,Graph structure,Desired OS,Order strength,Times distribution
instance_n=100_458_RF0.2_R0_S50,50,0,100,0.0,0.2,2,MIXED,0.9,0.895,bimodal
Task id,Human time,Robot time,Collaboration time,Predecessors,,,,,,
1,365,-1,-1,,,,,,,
2,107,-1,-1,,,,,,,
3,250,-1,-1,,,,,,,
4,85,-1,-1,"2, 3",,,,,,
5,166,-1,116,"2, 3",,,,,,
6,311,-1,217,"2, 3",,,,,,
7,122,-1,-1,"4, 5, 6",,,,,,
8,332,-1,-1,"4, 5, 6",,,,,,
9,324,-1,-1,"4, 5, 6",,,,,,
10,594,-1,415,"4, 5, 6",,,,,,
11,170,-1,-1,"4, 5, 6",,,,,,
12,34,-1,-1,"7, 8, 9, 10, 11",,,,,,
13,288,576,-1,"7, 8, 9, 10, 11",,,,,,
14,361,-1,-1,"7, 8, 9, 10, 11",,,,,,
15,287,-1,-1,"7, 8, 9, 10, 11",,,,,,
16,292,-1,-1,"12, 13, 14, 15",,,,,,
17,91,-1,-1,"12, 13, 14, 15",,,,,,
18,193,-1,-1,"1, 12, 13, 14, 15",,,,,,
19,465,-1,325,"12, 13, 14, 15",,,,,,
20,64,-1,-1,"12, 13, 14, 15",,,,,,
21,32,-1,22,"16, 17, 18, 20",,,,,,
22,34,-1,-1,"16, 17",,,,,,
23,165,-1,-1,"16, 17, 19, 20",,,,,,
24,101,202,-1,"21, 22, 23",,,,,,
25,471,-1,-1,"21, 22, 23",,,,,,
26,246,-1,-1,"21, 22, 23",,,,,,
27,335,-1,-1,"21, 22, 23",,,,,,
28,46,-1,-1,"24, 25, 27",,,,,,
29,209,418,146,"24, 27",,,,,,
30,229,-1,-1,"26, 27",,,,,,
31,304,-1,-1,"25, 27",,,,,,
32,69,-1,48,"24, 27",,,,,,
33,23,-1,-1,27,,,,,,
34,202,-1,141,"26, 27",,,,,,
35,214,428,-1,"29, 30, 31, 34",,,,,,
36,133,-1,-1,"28, 29, 30, 34",,,,,,
37,181,362,-1,"29, 31, 34",,,,,,
38,166,-1,116,"29, 30, 34",,,,,,
39,182,364,-1,"35, 36, 37, 38",,,,,,
40,131,-1,91,"35, 37",,,,,,
41,111,-1,-1,"28, 35, 37",,,,,,
42,483,-1,-1,"39, 41",,,,,,
43,493,-1,-1,42,,,,,,
44,242,-1,-1,42,,,,,,
45,377,754,-1,"33, 40, 42",,,,,,
46,197,394,-1,"44, 45",,,,,,
47,329,-1,-1,"33, 40, 43",,,,,,
48,126,-1,-1,"44, 45",,,,,,
49,133,266,-1,"46, 47",,,,,,
50,211,-1,147,"46, 47",,,,,,
51,136,272,-1,"46, 47",,,,,,
52,127,-1,-1,"46, 47",,,,,,
53,208,-1,-1,"50, 52",,,,,,
54,381,-1,-1,"32, 49, 50, 51, 52",,,,,,
55,37,74,-1,"50, 51, 52",,,,,,
56,228,-1,159,"53, 54, 55",,,,,,
57,399,-1,279,"54, 55",,,,,,
58,374,-1,-1,"54, 55",,,,,,
59,194,-1,-1,"48, 56, 57",,,,,,
60,199,-1,-1,56,,,,,,
61,143,-1,-1,"56, 57, 58",,,,,,
62,193,386,-1,"53, 57",,,,,,
63,92,-1,-1,"48, 56, 62",,,,,,
64,238,476,-1,"58, 59",,,,,,
65,119,-1,-1,"59, 62",,,,,,
66,90,180,-1,59,,,,,,
67,348,-1,-1,"61, 63, 66",,,,,,
68,340,-1,-1,"63, 65, 66",,,,,,
69,279,-1,-1,66,,,,,,
70,503,-1,-1,"68, 69",,,,,,
71,196,-1,137,68,,,,,,
72,23,-1,-1,"62, 69",,,,,,
73,86,172,-1,"63, 69",,,,,,
74,175,-1,-1,70,,,,,,
75,105,-1,73,"67, 71",,,,,,
76,532,1064,-1,"61, 71, 73",,,,,,
77,545,-1,-1,"68, 73",,,,,,
78,115,-1,80,"74, 76, 77",,,,,,
79,491,-1,-1,"72, 74, 77",,,,,,
80,513,-1,-1,"71, 73, 74",,,,,,
81,35,70,24,79,,,,,,
82,114,228,-1,"79, 80",,,,,,
83,491,-1,-1,78,,,,,,
84,441,-1,-1,"58, 79, 80",,,,,,
85,32,-1,-1,"81, 83",,,,,,
86,27,-1,-1,"80, 83",,,,,,
87,461,-1,-1,"60, 83",,,,,,
88,433,-1,303,"82, 87",,,,,,
89,66,-1,-1,86,,,,,,
90,244,-1,-1,"88, 89",,,,,,
91,453,-1,-1,"67, 72, 89",,,,,,
92,163,-1,114,"84, 87, 89",,,,,,
93,166,-1,-1,"64, 82, 84, 89",,,,,,
94,217,-1,-1,"82, 87, 91",,,,,,
95,493,-1,-1,90,,,,,,
96,487,-1,340,"64, 85, 95",,,,,,
97,64,128,-1,94,,,,,,
98,154,-1,-1,"67, 96",,,,,,
99,27,54,-1,96,,,,,,
100,53,-1,-1,97,,,,,,
