File name,Number of stations,Number of robots,Number of tasks,RD,RF,West ratio,Graph structure,Desired OS,Order strength,Times distribution
instance_n=100_356_RF0.2_R0_S25,25,0,100,0.0,0.2,2,MIXED,0.2,0.199,peak in the middle
Task id,Human time,Robot time,Collaboration time,Predecessors,,,,,,
1,425,-1,-1,,,,,,,
2,601,1202,-1,,,,,,,
3,353,-1,-1,,,,,,,
4,372,-1,-1,,,,,,,
5,297,-1,-1,,,,,,,
6,613,-1,-1,,,,,,,
7,526,-1,-1,,,,,,,
8,479,-1,-1,,,,,,,
9,480,960,-1,,,,,,,
10,580,-1,-1,,,,,,,
11,623,-1,-1,,,,,,,
12,509,-1,-1,5,,,,,,
13,316,-1,221,11,,,,,,
14,378,-1,-1,"7, 11",,,,,,
15,553,-1,-1,4,,,,,,
16,704,-1,-1,10,,,,,,
17,541,-1,-1,2,,,,,,
18,585,-1,-1,3,,,,,,
19,413,-1,-1,2,,,,,,
20,583,-1,-1,13,,,,,,
21,337,-1,-1,"4, 19",,,,,,
22,704,-1,-1,12,,,,,,
23,664,1328,464,13,,,,,,
24,495,990,346,17,,,,,,
25,294,588,-1,12,,,,,,
26,504,-1,352,"13, 15",,,,,,
27,523,1046,-1,"7, 15",,,,,,
28,340,-1,-1,15,,,,,,
29,454,-1,-1,23,,,,,,
30,585,-1,-1,28,,,,,,
31,392,-1,-1,21,,,,,,
32,460,-1,-1,28,,,,,,
33,561,-1,-1,22,,,,,,
34,530,1060,-1,23,,,,,,
35,495,990,-1,28,,,,,,
36,681,-1,-1,25,,,,,,
37,440,880,-1,27,,,,,,
38,414,828,-1,26,,,,,,
39,734,1468,-1,"29, 38",,,,,,
40,559,-1,-1,36,,,,,,
41,320,-1,-1,34,,,,,,
42,500,1000,-1,37,,,,,,
43,724,-1,-1,30,,,,,,
44,505,-1,-1,"33, 34",,,,,,
45,704,-1,-1,36,,,,,,
46,454,-1,-1,"8, 34",,,,,,
47,584,-1,408,43,,,,,,
48,525,-1,-1,40,,,,,,
49,694,-1,485,42,,,,,,
50,402,-1,-1,42,,,,,,
51,537,-1,-1,39,,,,,,
52,445,-1,-1,"29, 43",,,,,,
53,477,-1,333,"5, 41",,,,,,
54,648,1296,-1,45,,,,,,
55,541,1082,-1,45,,,,,,
56,392,784,-1,"21, 34, 40",,,,,,
57,394,-1,-1,"19, 49",,,,,,
58,559,-1,-1,"7, 39, 56",,,,,,
59,472,944,330,50,,,,,,
60,683,-1,-1,"5, 10, 49",,,,,,
61,536,-1,-1,"16, 55",,,,,,
62,548,-1,-1,50,,,,,,
63,690,-1,483,"16, 47",,,,,,
64,693,-1,485,"2, 55",,,,,,
65,482,-1,-1,"13, 59",,,,,,
66,728,-1,-1,60,,,,,,
67,447,894,-1,"52, 64",,,,,,
68,576,1152,403,63,,,,,,
69,876,-1,-1,"11, 57",,,,,,
70,441,-1,-1,61,,,,,,
71,394,788,-1,66,,,,,,
72,188,-1,-1,"20, 68",,,,,,
73,320,-1,224,"11, 66",,,,,,
74,702,-1,491,"9, 33, 53, 68",,,,,,
75,359,-1,251,"53, 68",,,,,,
76,417,-1,-1,"69, 75",,,,,,
77,670,-1,-1,75,,,,,,
78,737,-1,-1,"14, 20, 71",,,,,,
79,656,-1,-1,"9, 75",,,,,,
80,491,-1,343,"69, 72",,,,,,
81,564,-1,394,"20, 71, 74",,,,,,
82,422,-1,-1,75,,,,,,
83,362,-1,253,"42, 51, 74",,,,,,
84,539,-1,-1,"13, 63, 71",,,,,,
85,477,-1,-1,74,,,,,,
86,639,-1,447,75,,,,,,
87,834,1668,583,72,,,,,,
88,525,-1,-1,86,,,,,,
89,467,-1,326,"74, 86",,,,,,
90,711,-1,-1,"37, 40, 77",,,,,,
91,616,-1,-1,77,,,,,,
92,713,-1,-1,"23, 24, 78",,,,,,
93,619,-1,-1,83,,,,,,
94,422,-1,-1,"52, 89",,,,,,
95,677,-1,-1,88,,,,,,
96,518,-1,-1,"46, 71, 88",,,,,,
97,516,-1,-1,89,,,,,,
98,375,-1,-1,93,,,,,,
99,715,-1,-1,89,,,,,,
100,572,-1,-1,"21, 65, 89",,,,,,
