File name,Number of stations,Number of robots,Number of tasks,RD,RF,West ratio,Graph structure,Desired OS,Order strength,Times distribution
instance_n=100_485_RF0.4_R20_S50,50,20,100,0.4,0.4,2,MIXED,0.9,0.895,peak at the bottom
Task id,Human time,Robot time,Collaboration time,Predecessors,,,,,,
1,178,356,-1,,,,,,,
2,152,-1,-1,,,,,,,
3,178,-1,-1,,,,,,,
4,148,296,-1,,,,,,,
5,196,392,-1,,,,,,,
6,342,684,-1,"2, 3, 4, 5",,,,,,
7,113,226,79,"2, 3, 4, 5",,,,,,
8,109,218,-1,"2, 3, 4, 5",,,,,,
9,136,-1,-1,"2, 3, 4, 5",,,,,,
10,158,316,110,"6, 7, 8, 9",,,,,,
11,27,-1,-1,"6, 7, 8, 9",,,,,,
12,147,-1,-1,"10, 11",,,,,,
13,100,200,-1,12,,,,,,
14,82,164,-1,12,,,,,,
15,111,-1,-1,"13, 14",,,,,,
16,78,-1,-1,"13, 14",,,,,,
17,51,-1,-1,"13, 14",,,,,,
18,153,306,-1,"13, 14",,,,,,
19,229,-1,-1,"1, 15, 16, 17, 18",,,,,,
20,210,420,147,"1, 15, 16, 17, 18",,,,,,
21,160,-1,112,"1, 15, 16, 17, 18",,,,,,
22,112,224,78,"1, 15, 16, 17, 18",,,,,,
23,155,310,108,"19, 20, 21, 22",,,,,,
24,143,-1,-1,"19, 21, 22",,,,,,
25,156,312,-1,"19, 21, 22",,,,,,
26,155,310,-1,"19, 21, 22",,,,,,
27,246,-1,-1,"20, 24, 25, 26",,,,,,
28,88,176,61,"24, 25",,,,,,
29,164,-1,114,"23, 25",,,,,,
30,140,-1,98,"27, 28, 29",,,,,,
31,260,520,-1,"28, 29",,,,,,
32,89,-1,62,"27, 28, 29",,,,,,
33,211,-1,-1,"28, 29",,,,,,
34,88,-1,61,"30, 31, 32, 33",,,,,,
35,178,-1,-1,"30, 32, 33",,,,,,
36,67,-1,-1,"30, 32, 33",,,,,,
37,200,-1,140,"31, 32, 33",,,,,,
38,165,-1,115,"34, 35, 36, 37",,,,,,
39,147,-1,-1,38,,,,,,
40,277,554,-1,38,,,,,,
41,190,-1,-1,38,,,,,,
42,27,54,18,38,,,,,,
43,96,-1,-1,"39, 40, 41, 42",,,,,,
44,38,-1,-1,"39, 40, 41, 42",,,,,,
45,294,-1,205,"39, 40, 41, 42",,,,,,
46,199,398,139,"39, 40, 41, 42",,,,,,
47,325,-1,-1,"43, 44, 45, 46",,,,,,
48,113,-1,-1,"43, 45, 46",,,,,,
49,59,-1,41,"43, 45, 46",,,,,,
50,51,102,35,"47, 48, 49",,,,,,
51,163,326,-1,"47, 48, 49",,,,,,
52,112,224,78,"47, 48",,,,,,
53,214,-1,149,52,,,,,,
54,107,-1,-1,51,,,,,,
55,181,-1,126,50,,,,,,
56,34,68,-1,51,,,,,,
57,123,-1,-1,51,,,,,,
58,141,282,-1,"53, 55, 57",,,,,,
59,138,-1,96,"50, 54",,,,,,
60,300,600,210,"54, 55",,,,,,
61,78,-1,54,"58, 59",,,,,,
62,37,-1,-1,"54, 58",,,,,,
63,154,308,-1,"60, 62",,,,,,
64,263,526,-1,61,,,,,,
65,123,-1,-1,63,,,,,,
66,218,436,152,"60, 64",,,,,,
67,73,146,-1,"60, 64",,,,,,
68,165,-1,115,"65, 66",,,,,,
69,78,-1,-1,65,,,,,,
70,69,138,48,65,,,,,,
71,133,266,93,"62, 66",,,,,,
72,126,-1,-1,"63, 66",,,,,,
73,51,-1,-1,"67, 70",,,,,,
74,210,-1,147,"59, 70",,,,,,
75,90,-1,63,"68, 72",,,,,,
76,242,484,-1,"56, 72",,,,,,
77,79,-1,-1,"56, 61, 74",,,,,,
78,85,-1,-1,"56, 73",,,,,,
79,57,-1,-1,78,,,,,,
80,208,-1,-1,78,,,,,,
81,112,-1,-1,78,,,,,,
82,78,156,54,78,,,,,,
83,154,308,107,"77, 78",,,,,,
84,260,520,-1,81,,,,,,
85,189,-1,-1,"75, 83",,,,,,
86,256,-1,179,"68, 72, 77, 81",,,,,,
87,227,-1,158,"66, 79",,,,,,
88,38,-1,-1,"74, 76, 81, 82",,,,,,
89,78,156,54,"75, 86",,,,,,
90,31,62,21,"68, 84, 87, 88",,,,,,
91,171,-1,-1,"83, 86",,,,,,
92,102,-1,-1,"79, 86",,,,,,
93,178,-1,124,88,,,,,,
94,63,-1,-1,"89, 90, 91",,,,,,
95,246,492,172,91,,,,,,
96,369,-1,-1,91,,,,,,
97,128,-1,89,"76, 95",,,,,,
98,153,306,-1,"69, 93, 95, 96",,,,,,
99,213,-1,149,"87, 96",,,,,,
100,248,-1,-1,"88, 96",,,,,,
