File name,Number of stations,Number of robots,Number of tasks,RD,RF,West ratio,Graph structure,Desired OS,Order strength,Times distribution
instance_n=20_326_RF0.4_R4_S10,10,4,20,0.4,0.4,2,MIXED,0.2,0.2,peak in the middle
Task id,Human time,Robot time,Collaboration time,Predecessors,,,,,,
1,531,1062,371,,,,,,,
2,703,-1,-1,,,,,,,
3,562,-1,-1,,,,,,,
4,491,-1,343,1,,,,,,
5,694,-1,485,1,,,,,,
6,533,-1,-1,2,,,,,,
7,550,-1,385,1,,,,,,
8,537,-1,-1,7,,,,,,
9,468,-1,-1,4,,,,,,
10,628,1256,439,7,,,,,,
11,608,1216,-1,7,,,,,,
12,307,614,214,6,,,,,,
13,435,-1,-1,4,,,,,,
14,665,1330,-1,6,,,,,,
15,435,870,-1,14,,,,,,
16,418,836,292,8,,,,,,
17,706,-1,-1,12,,,,,,
18,504,-1,-1,11,,,,,,
19,613,-1,-1,17,,,,,,
20,328,656,229,17,,,,,,
