File name,Number of stations,Number of robots,Number of tasks,RD,RF,West ratio,Graph structure,Desired OS,Order strength,Times distribution
instance_n=20_508_RF0.2_R0_S5,5,0,20,0.0,0.2,2,MIXED,0.9,0.8,bimodal
Task id,Human time,Robot time,Collaboration time,Predecessors,,,,,,
1,542,-1,-1,,,,,,,
2,299,-1,-1,,,,,,,
3,152,-1,-1,,,,,,,
4,97,-1,-1,"2, 3",,,,,,
5,96,192,-1,"1, 2, 3",,,,,,
6,184,368,-1,"4, 5",,,,,,
7,83,-1,-1,"4, 5",,,,,,
8,112,-1,-1,"4, 5",,,,,,
9,139,-1,97,8,,,,,,
10,199,-1,-1,7,,,,,,
11,103,206,72,9,,,,,,
12,324,-1,-1,"6, 11",,,,,,
13,404,-1,-1,"10, 12",,,,,,
14,298,-1,208,"7, 12",,,,,,
15,253,506,177,"10, 12",,,,,,
16,34,-1,-1,"13, 14, 15",,,,,,
17,124,-1,-1,13,,,,,,
18,290,-1,-1,"10, 14",,,,,,
19,146,-1,-1,18,,,,,,
20,318,-1,-1,17,,,,,,
