File name,Number of stations,Number of robots,Number of tasks,RD,RF,West ratio,Graph structure,Desired OS,Order strength,Times distribution
instance_n=20_197_RF0.2_R2_S10,10,2,20,0.2,0.2,2,CH,0.2,0.2,bimodal
Task id,Human time,Robot time,Collaboration time,Predecessors,,,,,,
1,27,-1,-1,,,,,,,
2,51,-1,-1,,,,,,,
3,412,-1,-1,,,,,,,
4,141,-1,-1,,,,,,,
5,214,428,-1,1,,,,,,
6,52,104,-1,2,,,,,,
7,203,406,-1,4,,,,,,
8,81,-1,-1,3,,,,,,
9,323,-1,-1,5,,,,,,
10,143,-1,-1,6,,,,,,
11,376,-1,263,7,,,,,,
12,22,-1,-1,8,,,,,,
13,278,-1,-1,7,,,,,,
14,391,-1,273,10,,,,,,
15,223,-1,-1,9,,,,,,
16,24,-1,-1,13,,,,,,
17,354,708,247,11,,,,,,
18,269,-1,-1,14,,,,,,
19,250,-1,-1,15,,,,,,
20,117,-1,81,17,,,,,,
