File name,Number of stations,Number of robots,Number of tasks,RD,RF,West ratio,Graph structure,Desired OS,Order strength,Times distribution
instance_n=20_489_RF0.4_R4_S10,10,4,20,0.4,0.4,2,MIXED,0.9,0.8,peak in the middle
Task id,Human time,Robot time,Collaboration time,Predecessors,,,,,,
1,442,884,-1,,,,,,,
2,560,1120,392,1,,,,,,
3,403,-1,-1,1,,,,,,
4,462,924,-1,"2, 3",,,,,,
5,415,-1,-1,3,,,,,,
6,461,-1,-1,3,,,,,,
7,372,-1,-1,"4, 5, 6",,,,,,
8,762,1524,533,"4, 5, 6",,,,,,
9,664,-1,-1,"2, 5, 6",,,,,,
10,706,1412,494,7,,,,,,
11,328,656,-1,10,,,,,,
12,304,-1,212,"8, 10",,,,,,
13,740,1480,-1,"11, 12",,,,,,
14,621,1242,-1,"8, 11",,,,,,
15,635,-1,-1,13,,,,,,
16,332,-1,232,"13, 14",,,,,,
17,399,-1,279,"13, 14",,,,,,
18,544,-1,380,16,,,,,,
19,561,-1,-1,"15, 17",,,,,,
20,350,-1,245,17,,,,,,
