File name,Number of stations,Number of robots,Number of tasks,RD,RF,West ratio,Graph structure,Desired OS,Order strength,Times distribution
instance_n=20_447_RF0.2_R0_S5,5,0,20,0.0,0.2,2,MIXED,0.9,0.8,peak at the bottom
Task id,Human time,Robot time,Collaboration time,Predecessors,,,,,,
1,185,-1,-1,,,,,,,
2,220,-1,-1,,,,,,,
3,120,240,-1,1,,,,,,
4,129,258,-1,"1, 2",,,,,,
5,41,82,28,3,,,,,,
6,155,-1,-1,"3, 4",,,,,,
7,71,-1,-1,"5, 6",,,,,,
8,79,-1,-1,5,,,,,,
9,318,-1,-1,"4, 5",,,,,,
10,224,-1,156,7,,,,,,
11,81,-1,-1,"4, 8",,,,,,
12,234,-1,-1,11,,,,,,
13,86,-1,-1,"10, 11",,,,,,
14,99,-1,-1,"9, 13",,,,,,
15,72,-1,-1,"12, 13",,,,,,
16,28,-1,-1,"14, 15",,,,,,
17,135,-1,-1,14,,,,,,
18,125,250,-1,"14, 15",,,,,,
19,184,-1,128,"15, 17",,,,,,
20,312,-1,218,18,,,,,,
