File name,Number of stations,Number of robots,Number of tasks,RD,RF,West ratio,Graph structure,Desired OS,Order strength,Times distribution
instance_n=20_193_RF0.2_R2_S10,10,2,20,0.2,0.2,2,CH,0.2,0.2,bimodal
Task id,Human time,Robot time,Collaboration time,Predecessors,,,,,,
1,149,-1,-1,,,,,,,
2,162,-1,113,,,,,,,
3,280,560,-1,,,,,,,
4,140,-1,-1,,,,,,,
5,45,-1,-1,,,,,,,
6,590,-1,-1,1,,,,,,
7,171,-1,119,2,,,,,,
8,276,-1,-1,1,,,,,,
9,111,222,-1,5,,,,,,
10,381,-1,-1,3,,,,,,
11,116,232,-1,6,,,,,,
12,186,-1,-1,7,,,,,,
13,482,-1,-1,9,,,,,,
14,343,-1,-1,8,,,,,,
15,185,-1,-1,10,,,,,,
16,34,-1,23,11,,,,,,
17,181,-1,-1,13,,,,,,
18,79,-1,55,"12, 14",,,,,,
19,393,-1,-1,15,,,,,,
20,273,546,-1,"16, 17",,,,,,
