File name,Number of stations,Number of robots,Number of tasks,RD,RF,West ratio,Graph structure,Desired OS,Order strength,Times distribution
instance_n=20_177_RF0.4_R1_S5,5,1,20,0.2,0.4,2,CH,0.2,0.2,peak in the middle
Task id,Human time,Robot time,Collaboration time,Predecessors,,,,,,
1,458,-1,-1,,,,,,,
2,327,-1,-1,,,,,,,
3,363,726,254,,,,,,,
4,555,-1,388,,,,,,,
5,294,-1,-1,1,,,,,,
6,373,-1,261,2,,,,,,
7,463,-1,-1,4,,,,,,
8,413,-1,-1,3,,,,,,
9,413,826,-1,4,,,,,,
10,332,-1,-1,5,,,,,,
11,330,-1,-1,7,,,,,,
12,432,-1,302,8,,,,,,
13,629,-1,-1,6,,,,,,
14,517,1034,361,11,,,,,,
15,576,1152,403,12,,,,,,
16,458,916,320,10,,,,,,
17,464,-1,324,14,,,,,,
18,608,1216,-1,15,,,,,,
19,278,556,-1,16,,,,,,
20,391,782,-1,16,,,,,,
