File name,Number of stations,Number of robots,Number of tasks,RD,RF,West ratio,Graph structure,Desired OS,Order strength,Times distribution
instance_n=20_291_RF0.2_R1_S5,5,1,20,0.2,0.2,2,MIXED,0.2,0.2,peak at the bottom
Task id,Human time,Robot time,Collaboration time,Predecessors,,,,,,
1,132,-1,-1,,,,,,,
2,202,-1,-1,,,,,,,
3,130,260,-1,,,,,,,
4,176,-1,-1,3,,,,,,
5,253,-1,177,2,,,,,,
6,181,362,-1,3,,,,,,
7,78,-1,54,2,,,,,,
8,167,-1,-1,2,,,,,,
9,203,-1,-1,2,,,,,,
10,82,-1,-1,3,,,,,,
11,155,-1,-1,5,,,,,,
12,93,186,-1,7,,,,,,
13,128,256,-1,8,,,,,,
14,90,-1,-1,12,,,,,,
15,99,-1,69,12,,,,,,
16,63,-1,-1,11,,,,,,
17,192,-1,134,14,,,,,,
18,206,-1,-1,14,,,,,,
19,63,-1,-1,16,,,,,,
20,69,-1,-1,15,,,,,,
